fill	xmin	xmax	ymin	ymax	showSelectedlegendfill	PANEL
#666666	1484197200	1484283600	24.4679385964912	25.5377192982456	sensor work day	1
#999999	1484283600	1484370000	23.46	23.95	sensor day off	1
#666666	1484456400	1484542800	24.3850862068966	24.9557894736842	sensor work day	1
#666666	1484542800	1484629200	24.077168784029	25.3944827586207	sensor work day	1
#666666	1484629200	1484715600	24.007025862069	24.3454385964912	sensor work day	1
#666666	1484715600	1484802000	23.8588104960678	24.4485964912281	sensor work day	1
#666666	1484802000	1484888400	24.0703879310345	24.6765517241379	sensor work day	1
#999999	1484974800	1485061200	23.9309913793103	23.95	sensor day off	1
#666666	1485061200	1485147600	23.9373275862069	24.44	sensor work day	1
#666666	1485147600	1485234000	23.638636569873	23.9668965517241	sensor work day	1
#666666	1485234000	1485320400	23.9415517241379	23.95	sensor work day	1
#666666	1485320400	1485406800	24.3512931034483	24.4653448275862	sensor work day	1
#666666	1485406800	1485493200	24.3742664851785	24.44	sensor work day	1
#999999	1485493200	1485579600	23.2665789473684	23.46	sensor day off	1
#999999	1485579600	1485666000	23.0080172413793	23.46	sensor day off	1
#666666	1485666000	1485752400	23.767361615245	24.8612280701754	sensor work day	1
#666666	1485752400	1485838800	24.2207894736842	25.4613793103448	sensor work day	1
#666666	1485838800	1485925200	23.9628947368421	25.1105263157895	sensor work day	1
#666666	1485925200	1486011600	24.2689224137931	25.2738596491228	sensor work day	1
#666666	1486011600	1486098000	24.4163596491228	25.2003448275862	sensor work day	1
#666666	1486270800	1486357200	23.4937931034483	24.4314035087719	sensor work day	1
#666666	1486357200	1486443600	23.4621120689655	23.6147368421053	sensor work day	1
#666666	1486443600	1486530000	23.954298245614	25.0933333333333	sensor work day	1
#666666	1486530000	1486616400	23.6029537205082	24.93	sensor work day	1
#666666	1486616400	1486702800	24.0295175438597	25.2394736842105	sensor work day	1
#999999	1486702800	1486789200	23.8313165456745	23.95	sensor day off	1
#999999	1486789200	1486875600	23.46	23.5191379310345	sensor day off	1
#666666	1486875600	1486962000	24.4163596491228	25.1621052631579	sensor work day	1
#666666	1486962000	1487048400	24.4808333333333	25.7841379310345	sensor work day	1
#666666	1487048400	1487134800	24.433552631579	25.8831578947368	sensor work day	1
#666666	1487134800	1487221200	24.7086403508772	25.8337931034483	sensor work day	1
#666666	1487221200	1487307600	24.9806896551724	25.5772413793103	sensor work day	1
#999999	1487307600	1487394000	24.1147413793103	24.44	sensor day off	1
#999999	1487394000	1487480400	23.9584853297036	24.0531578947368	sensor day off	1
#666666	1487480400	1487566800	24.7297980943739	25.7989473684211	sensor work day	1
#666666	1487566800	1487653200	24.7272413793104	25.7841379310345	sensor work day	1
#666666	1487653200	1487739600	24.1738793103448	25.3775862068966	sensor work day	1
#666666	1487739600	1487826000	24.685	25.42	sensor work day	1
#666666	1487826000	1487912400	24.3468836963097	24.93	sensor work day	1
#999999	1487912400	1487998800	23.9691197822142	24.3884210526316	sensor day off	1
#999999	1487998800	1488085200	23.95	24.4314035087719	sensor day off	1
#666666	1488085200	1488171600	25.7627011494253	26.5447368421053	sensor work day	1
#666666	1488171600	1488258000	24.8590789473684	26.6856896551724	sensor work day	1
#666666	1488258000	1488344400	23.95	24.9384482758621	sensor work day	1
#666666	1488344400	1488430800	24.2810390199637	25.4115517241379	sensor work day	1
#666666	1488430800	1488517200	23.9733439201452	24.5498275862069	sensor work day	1
#999999	1488517200	1488603600	23.9415517241379	23.95	sensor day off	1
#999999	1488603600	1488690000	23.95	23.9585964912281	sensor day off	1
#666666	1488690000	1488776400	24.192850877193	25.42	sensor work day	1
#666666	1488776400	1488862800	23.9779385964912	24.3798245614035	sensor work day	1
#666666	1488862800	1488949200	24.7715948275862	25.4284210526316	sensor work day	1
#666666	1488949200	1489035600	24.6553198729583	25.4031034482759	sensor work day	1
#666666	1489035600	1489122000	24.1112212643678	25.2394736842105	sensor work day	1
#999999	1489122000	1489208400	23.5431488203267	23.9328070175439	sensor day off	1
#999999	1489208400	1489294800	23.46	23.9584482758621	sensor day off	1
#666666	1489294800	1489381200	23.825350877193	24.4822413793104	sensor work day	1
#666666	1489381200	1489467600	23.95	24.44	sensor work day	1
#666666	1489467600	1489554000	23.5064655172414	23.8468421052632	sensor work day	1
#666666	1489554000	1489640400	23.9605603448276	25.42	sensor work day	1
#666666	1489640400	1489726800	24.0554922867514	25.4284210526316	sensor work day	1
#999999	1489726800	1489813200	23.1360753176044	24.44	sensor day off	1
#999999	1489813200	1489899600	23.95	24.4146551724138	sensor day off	1
#666666	1489899600	1489986000	24.0175862068966	24.93	sensor work day	1
#666666	1489986000	1490072400	23.9521120689655	24.7580701754386	sensor work day	1
#666666	1490072400	1490158800	24.7816666666667	25.5884210526316	sensor work day	1
#666666	1490158800	1490245200	24.4527835753176	25.585	sensor work day	1
#666666	1490245200	1490331600	24.255583030853	24.5861403508772	sensor work day	1
#999999	1490331600	1490418000	23.1440789473684	24.2203448275862	sensor day off	1
#999999	1490418000	1490504400	22.54125	23.3839655172414	sensor day off	1
#666666	1490504400	1490590800	24.1506465517241	24.7018965517241	sensor work day	1
#666666	1490590800	1490677200	24.1648381730188	25.3142105263158	sensor work day	1
#666666	1490677200	1490763600	25.1061842105263	26.2974137931035	sensor work day	1
#666666	1490763600	1490850000	25.2625	25.8863157894737	sensor work day	1
#666666	1490850000	1490936400	24.5866220508167	25.1019298245614	sensor work day	1
#999999	1490936400	1491022800	22.48	23.1505263157895	sensor day off	1
#999999	1491022800	1491109200	23.95	23.9585964912281	sensor day off	1
#666666	1491109200	1491195600	24.6702155172414	25.2594827586207	sensor work day	1
#666666	1491195600	1491282000	24.1627631578947	24.5861403508772	sensor work day	1
#666666	1491282000	1491368400	25.0176754385965	25.9	sensor work day	1
#666666	1491368400	1491454800	24.2815948275862	26.2555172413793	sensor work day	1
#666666	1491454800	1491541200	25.4747368421053	26.269649122807	sensor work day	1
#999999	1491541200	1491627600	24.4209913793103	24.5160344827586	sensor day off	1
#999999	1491627600	1491714000	23.5006110102843	24.3808620689655	sensor day off	1
#666666	1491714000	1491800400	27.5096929824561	29.1018965517241	sensor work day	1
#666666	1491800400	1491886800	25.0916659104658	26.39	sensor work day	1
#666666	1491886800	1491973200	24.2121929824561	24.8612280701754	sensor work day	1
#666666	1491973200	1492059600	24.2097844827586	25.9	sensor work day	1
#666666	1492059600	1492146000	23.46	24.2938596491228	sensor work day	1
#999999	1492146000	1492232400	23.8866379310345	24.93	sensor day off	1
#999999	1492232400	1492318800	23.46	24.44	sensor day off	1
#666666	1492318800	1492405200	23.5163218390805	24.44	sensor work day	1
#666666	1492405200	1492491600	24.9858333333333	25.42	sensor work day	1
#666666	1492491600	1492578000	24.624861615245	25.3777586206897	sensor work day	1
#666666	1492578000	1492664400	24.4722368421053	25.3598245614035	sensor work day	1
#666666	1492664400	1492750800	24.1804378402904	24.811724137931	sensor work day	1
#999999	1492750800	1492837200	23.46	24.0961403508772	sensor day off	1
#999999	1492837200	1492923600	23.8372822141561	25.42	sensor day off	1
#666666	1492923600	1493010000	24.2751474591652	24.5775438596491	sensor work day	1
#666666	1493010000	1493096400	24.44	24.9131034482759	sensor work day	1
#666666	1493096400	1493182800	24.9705739564428	25.8242105263158	sensor work day	1
#666666	1493182800	1493269200	26.8631034482759	28.35	sensor work day	1
#666666	1493269200	1493355600	24.6817763157895	25.301724137931	sensor work day	1
#999999	1493355600	1493442000	23.46	24.2938596491228	sensor day off	1
#999999	1493442000	1493528400	23.0595961887477	23.9070175438597	sensor day off	1
#666666	1493528400	1493614800	23.3527291288566	24.44	sensor work day	1
#666666	1493614800	1493701200	22.9128629764065	24.44	sensor work day	1
#666666	1493701200	1493787600	20.8824561403509	22.7587931034483	sensor work day	1
#666666	1493787600	1493874000	21.4620372050817	22.351052631579	sensor work day	1
#666666	1493874000	1493960400	21.8067543859649	22.48	sensor work day	1
#999999	1493960400	1494046800	22.48	22.4884482758621	sensor day off	1
#999999	1494046800	1494133200	21.6316810344828	21.99	sensor day off	1
#666666	1494133200	1494219600	21.895	21.99	sensor work day	1
#666666	1494219600	1494306000	20.3709649122807	21.9568965517241	sensor work day	1
#666666	1494306000	1494392400	21.3123411978221	22.1589655172414	sensor work day	1
#666666	1494392400	1494478800	22.2226610707804	22.97	sensor work day	1
#666666	1494478800	1494565200	21.9506170598911	22.48	sensor work day	1
#999999	1494565200	1494651600	22.6725	22.97	sensor day off	1
#999999	1494651600	1494738000	22.97	23.1136206896552	sensor day off	1
#666666	1494738000	1494824400	21.8021551724138	22.4884482758621	sensor work day	1
#666666	1494824400	1494910800	21.5036637931035	22.48	sensor work day	1
#666666	1494910800	1494997200	22.1239224137931	22.97	sensor work day	1
#666666	1494997200	1495083600	21.7741379310345	22.9442105263158	sensor work day	1
#666666	1495083600	1495170000	22.6119116757411	22.97	sensor work day	1
#999999	1495170000	1495256400	22.002307168784	22.600350877193	sensor day off	1
#999999	1495256400	1495342800	21.9180694192378	22.9615517241379	sensor day off	1
#666666	1495342800	1495429200	21.3120372050817	22.5137931034483	sensor work day	1
#666666	1495429200	1495515600	22.48	22.5137931034483	sensor work day	1
#666666	1495515600	1495602000	21.8726792196007	22.8939655172414	sensor work day	1
#666666	1495602000	1495688400	21.1532902298851	22.5053448275862	sensor work day	1
#666666	1495688400	1495774800	22.2813157894737	22.9024137931035	sensor work day	1
#999999	1495774800	1495861200	22.7830263157895	22.97	sensor day off	1
#999999	1495861200	1495947600	22.9098245614035	22.97	sensor day off	1
#666666	1495947600	1496034000	21.4306987295826	22.48	sensor work day	1
#666666	1496034000	1496120400	22.0793111010284	22.97	sensor work day	1
#666666	1496120400	1496206800	22.5330603448276	22.97	sensor work day	1
#666666	1496206800	1496293200	21.8835511191773	22.97	sensor work day	1
#666666	1496293200	1496379600	22.5824909255898	22.97	sensor work day	1
#999999	1496466000	1496552400	22.6272890199637	22.8939655172414	sensor day off	1
#666666	1496552400	1496638800	21.2410632183908	22.48	sensor work day	1
#666666	1496638800	1496725200	22.7537908348457	22.97	sensor work day	1
#666666	1496725200	1496811600	22.967850877193	23.4262068965517	sensor work day	1
#666666	1496811600	1496898000	22.97	23.580350877193	sensor work day	1
#666666	1496898000	1496984400	22.97	23.5613793103448	sensor work day	1
#999999	1496984400	1497070800	22.9509913793103	22.97	sensor day off	1
#999999	1497070800	1497157200	22.5054310344828	22.97	sensor day off	1
#666666	1497157200	1497243600	22.4483189655172	22.97	sensor work day	1
#666666	1497243600	1497330000	22.97	23.46	sensor work day	1
#666666	1497330000	1497416400	23.0523706896552	23.8210526315789	sensor work day	1
#666666	1497416400	1497502800	22.8608393829401	23.9331034482759	sensor work day	1
#666666	1497502800	1497589200	23.1075438596491	23.4684482758621	sensor work day	1
#999999	1497589200	1497675600	22.97	22.9785964912281	sensor day off	1
#666666	1497762000	1497848400	22.97	23.333275862069	sensor work day	1
#666666	1497848400	1497934800	23.7444252873563	24.811724137931	sensor work day	1
#666666	1497934800	1498021200	24.0890630671506	24.3555172413793	sensor work day	1
#666666	1498021200	1498107600	23.219001814882	24.2508771929825	sensor work day	1
#666666	1498107600	1498194000	22.97	23.0375862068966	sensor work day	1
#999999	1498280400	1498366800	22.9235344827586	22.97	sensor day off	1
#666666	1498366800	1498453200	22.7980701754386	22.97	sensor work day	1
#666666	1498453200	1498539600	22.48	22.97	sensor work day	1
#666666	1498539600	1498626000	22.48	22.97	sensor work day	1
#666666	1498626000	1498712400	22.4227631578947	22.97	sensor work day	1
#666666	1498712400	1498798800	22.1136456442831	23.4093103448276	sensor work day	1
#999999	1498798800	1498885200	22.7228879310345	22.97	sensor day off	1
#999999	1498885200	1498971600	22.97	22.9785964912281	sensor day off	1
#666666	1498971600	1499058000	22.8217105263158	22.9871929824561	sensor work day	1
#666666	1499058000	1499144400	22.6038709921355	22.97	sensor work day	1
#666666	1499144400	1499230800	22.97	23.2364912280702	sensor work day	1
#666666	1499230800	1499317200	23.394525862069	23.46	sensor work day	1
#666666	1499317200	1499403600	22.851724137931	23.4262068965517	sensor work day	1
#999999	1499403600	1499490000	22.97	23.0989473684211	sensor day off	1
#666666	1499576400	1499662800	23.1632357834241	23.586724137931	sensor work day	1
#666666	1499662800	1499749200	24.9385964912281	25.4696551724138	sensor work day	1
#666666	1499749200	1499835600	24.7688157894737	25.5768965517241	sensor work day	1
#666666	1499835600	1499922000	24.9493421052632	25.9087719298246	sensor work day	1
#666666	1499922000	1500008400	24.6110405323654	24.93	sensor work day	1
#999999	1500008400	1500094800	24.9043216878403	24.93	sensor day off	1
#999999	1500094800	1500181200	24.8358461887477	24.93	sensor day off	1
#666666	1500181200	1500267600	23.8676293103448	23.9929824561404	sensor work day	1
#666666	1500267600	1500354000	24.0893965517241	25.0734482758621	sensor work day	1
#666666	1500354000	1500440400	23.1302949183303	23.95	sensor work day	1
#666666	1500526800	1500613200	22.9528070175439	23.46	sensor work day	1
#999999	1500613200	1500699600	22.843201754386	23.46	sensor day off	1
#999999	1500699600	1500786000	22.97	23.0817543859649	sensor day off	1
#666666	1500786000	1500872400	22.97	23.46	sensor work day	1
#666666	1500872400	1500958800	23.4299122807018	23.5444827586207	sensor work day	1
#666666	1500958800	1501045200	22.974224137931	23.4943859649123	sensor work day	1
#666666	1501045200	1501131600	23.3691810344828	23.6881034482759	sensor work day	1
#666666	1501131600	1501218000	23.3375	23.46	sensor work day	1
#999999	1501218000	1501304400	23.1368534482759	23.4515517241379	sensor day off	1
#999999	1501304400	1501390800	22.97	23.1896551724138	sensor day off	1
#666666	1501390800	1501477200	23.0211343012704	23.46	sensor work day	1
#666666	1501477200	1501563600	23.4536637931035	23.9929824561404	sensor work day	1
#666666	1501563600	1501650000	22.97	23.7218965517241	sensor work day	1
#666666	1501650000	1501736400	23.5223245614035	23.9242105263158	sensor work day	1
#666666	1501736400	1501822800	23.46	23.5191379310345	sensor work day	1
#999999	1501822800	1501909200	23.3015948275862	23.46	sensor day off	1
#999999	1501909200	1501995600	23.46	23.4768965517241	sensor day off	1
#666666	1501995600	1502082000	23.46	24.8708620689655	sensor work day	1
#666666	1502082000	1502168400	23.2364912280702	24.3470689655172	sensor work day	1
#666666	1502168400	1502254800	23.2988157894737	23.9584482758621	sensor work day	1
#666666	1502254800	1502341200	23.5097633091349	24.801052631579	sensor work day	1
#666666	1502341200	1502427600	23.2382327586207	23.6401754385965	sensor work day	1
#999999	1502427600	1502514000	23.4367672413793	23.46	sensor day off	1
#999999	1502514000	1502600400	22.97	23.6061403508772	sensor day off	1
#666666	1502600400	1502686800	22.7735775862069	22.97	sensor work day	1
#666666	1502686800	1502773200	22.9806715063521	23.1591228070175	sensor work day	1
#666666	1502773200	1502859600	23.4514405626134	23.8898245614035	sensor work day	1
#666666	1502859600	1502946000	23.333275862069	23.95	sensor work day	1
#666666	1502946000	1503032400	22.5886048094374	23.210701754386	sensor work day	1
#999999	1503032400	1503118800	22.97	23.1558620689655	sensor day off	1
#999999	1503118800	1503205200	23.0323245614035	23.46	sensor day off	1
#666666	1503205200	1503291600	23.1032456140351	23.46	sensor work day	1
#666666	1503291600	1503378000	22.97	23.7694736842105	sensor work day	1
#666666	1503378000	1503464400	22.97	23.2794736842105	sensor work day	1
#666666	1503464400	1503550800	23.278028584392	24.0961403508772	sensor work day	1
#666666	1503550800	1503637200	23.0739360254084	23.6543103448276	sensor work day	1
#999999	1503637200	1503723600	22.9014133393829	22.97	sensor day off	1
#999999	1503723600	1503810000	22.3098275862069	22.9528070175439	sensor day off	1
#666666	1503810000	1503896400	22.8137068965517	23.2536842105263	sensor work day	1
#666666	1503896400	1503982800	22.9571052631579	23.1333333333333	sensor work day	1
#666666	1503982800	1504069200	22.9933439201452	23.7641379310345	sensor work day	1
#666666	1504069200	1504155600	23.0080172413793	23.2966666666667	sensor work day	1
#666666	1504155600	1504242000	23.2945916515427	24.0091379310345	sensor work day	1
#999999	1504242000	1504328400	22.1586895039322	22.97	sensor day off	1
#999999	1504328400	1504414800	21.97319646098	22.600350877193	sensor day off	1
#666666	1504414800	1504501200	21.8449818511797	22.48	sensor work day	1
#666666	1504501200	1504587600	22.1395326678766	22.97	sensor work day	1
#666666	1504587600	1504674000	22.97	23.9584482758621	sensor work day	1
#666666	1504674000	1504760400	22.4114133393829	22.9528070175439	sensor work day	1
#666666	1504760400	1504846800	22.6755701754386	22.97	sensor work day	1
#999999	1504846800	1504933200	22.3342672413793	22.4377586206897	sensor day off	1
#999999	1504933200	1505019600	22.2941379310345	22.48	sensor day off	1
#666666	1505019600	1505106000	22.48	23.1677192982456	sensor work day	1
#666666	1505106000	1505192400	22.48	22.841052631579	sensor work day	1
#666666	1505192400	1505278800	21.9984853297036	22.48	sensor work day	1
#666666	1505278800	1505365200	21.99	22.5401754385965	sensor work day	1
#666666	1505365200	1505451600	21.8236842105263	21.99	sensor work day	1
#999999	1505451600	1505538000	21.7730263157895	21.99	sensor day off	1
#666666	1505624400	1505710800	21.9754809437387	22.2736842105263	sensor work day	1
#666666	1505710800	1505797200	23.5373684210526	25.6117543859649	sensor work day	1
#666666	1505797200	1505883600	21.8724568965517	22.0587719298246	sensor work day	1
#666666	1505883600	1505970000	21.7696551724138	22.3940350877193	sensor work day	1
#666666	1505970000	1506056400	21.5997958257713	21.99	sensor work day	1
#999999	1506056400	1506142800	21.6321052631579	21.981724137931	sensor day off	1
#999999	1506142800	1506229200	21.51	21.9815789473684	sensor day off	1
#666666	1506229200	1506315600	21.5348275862069	22.48	sensor work day	1
#666666	1506315600	1506402000	21.9836842105263	22.0915517241379	sensor work day	1
#666666	1506402000	1506488400	21.9836842105263	22.4884482758621	sensor work day	1
#666666	1506488400	1506574800	21.99	23.1677192982456	sensor work day	1
#666666	1506574800	1506661200	22.0744827586207	22.4631034482759	sensor work day	1
#999999	1506661200	1506747600	22.0345757713249	22.4284210526316	sensor day off	1
#999999	1506747600	1506834000	21.99	22.0071929824561	sensor day off	1
#666666	1506834000	1506920400	21.99	22.48	sensor work day	1
#666666	1506920400	1507006800	22.5315789473684	23.8382456140351	sensor work day	1
#666666	1507006800	1507093200	22.8850948275862	24.4991379310345	sensor work day	1
#999999	1507266000	1507352400	21.4513974591652	21.99	sensor day off	1
#999999	1507352400	1507438800	21.7478947368421	21.99	sensor day off	1
#666666	1507438800	1507525200	21.6279310344828	21.99	sensor work day	1
#666666	1507525200	1507611600	21.7579385964912	22.7636842105263	sensor work day	1
#666666	1507611600	1507698000	22.7769865396249	25.4187719298246	sensor work day	1
#666666	1507698000	1507784400	23.1981034482759	23.6374137931035	sensor work day	1
#666666	1507784400	1507870800	21.9816152450091	22.3687719298246	sensor work day	1
#999999	1507870800	1507957200	21.99	22.8855172413793	sensor day off	1
#999999	1507957200	1508043600	21.1532456140351	21.9815789473684	sensor day off	1
#666666	1508043600	1508130000	21.8663793103448	22.6089473684211	sensor work day	1
#666666	1508130000	1508216400	22.4884853297036	23.9413793103448	sensor work day	1
#666666	1508216400	1508302800	22.8243965517241	23.9070175438597	sensor work day	1
#666666	1508302800	1508389200	22.8502790381125	23.6233333333333	sensor work day	1
#666666	1508389200	1508475600	22.6789791288566	23.95	sensor work day	1
#999999	1508475600	1508562000	22.482149122807	22.5222413793103	sensor day off	1
#999999	1508562000	1508648400	22.4948956442831	22.5813793103448	sensor day off	1
#666666	1508648400	1508734800	22.48	23.1677192982456	sensor work day	1
#666666	1508734800	1508821200	22.7643511796733	22.97	sensor work day	1
#666666	1508821200	1508907600	22.8735117967332	22.97	sensor work day	1
#999999	1509166800	1509253200	23.1075438596491	23.95	sensor day off	1
#666666	1509253200	1509339600	23.0323245614035	23.5717543859649	sensor work day	1
#666666	1509339600	1509426000	22.9196994101633	24.1147413793103	sensor work day	1
#666666	1509426000	1509512400	22.4737711864407	23.1734745762712	sensor work day	1
#666666	1509512400	1509598800	23.2290519568151	23.709224137931	sensor work day	1
#666666	1509598800	1509685200	23.2519612068966	23.95	sensor work day	1
#999999	1509685200	1509771600	22.3927180742256	22.7937719298246	sensor day off	1
#999999	1509771600	1509858000	22.3851956521739	22.6087288135593	sensor day off	1
#666666	1509858000	1509944400	22.9111126534191	23.1854310344828	sensor work day	1
#666666	1509944400	1510030800	22.8746234119782	24.6047413793103	sensor work day	1
#666666	1510030800	1510117200	22.4492372881356	22.6574137931034	sensor work day	1
#666666	1510117200	1510203600	22.48	23.6543103448276	sensor work day	1
#666666	1510203600	1510290000	22.48	23.4170175438597	sensor work day	1
#999999	1510290000	1510376400	21.9921120689655	22.475701754386	sensor day off	1
#999999	1510376400	1510462800	21.5675551578025	22.2765254237288	sensor day off	1
#666666	1510549200	1510635600	22.3567218693285	22.4928947368421	sensor work day	1
#666666	1510635600	1510722000	23.2350646551724	24.3755263157895	sensor work day	1
#666666	1510722000	1510808400	23.0022368421053	24.0429310344828	sensor work day	1
#666666	1510808400	1510894800	23.3617887931035	24.4822413793104	sensor work day	1
#999999	1510894800	1510981200	22.6895394736842	23.0688596491228	sensor day off	1
#999999	1510981200	1511067600	22.9234974289171	22.97	sensor day off	1
#666666	1511067600	1511154000	22.4606578947368	23.4170175438597	sensor work day	1
#666666	1511154000	1511240400	23.5762711864407	24.4109322033898	sensor work day	1
#666666	1511240400	1511326800	23.0205043859649	23.5022413793103	sensor work day	1
#666666	1511326800	1511413200	22.506400862069	23.2966666666667	sensor work day	1
#666666	1511413200	1511499600	22.7038422565033	23.3670689655172	sensor work day	1
#999999	1511499600	1511586000	22.114649122807	22.97	sensor day off	1
#999999	1511586000	1511672400	22.48	22.5391379310345	sensor day off	1
#666666	1511672400	1511758800	22.6778489866909	23.945775862069	sensor work day	1
#666666	1511758800	1511845200	23.3132112068966	24.4949137931035	sensor work day	1
#666666	1511845200	1511931600	23.4114224137931	23.95	sensor work day	1
#666666	1511931600	1512018000	23.0363594325718	23.464224137931	sensor work day	1
#666666	1512018000	1512104400	22.9668318965517	23.4385087719298	sensor work day	1
#999999	1512104400	1512190800	22.8242672413793	22.97	sensor day off	1
#666666	1512277200	1512363600	22.3363972092344	23.46	sensor work day	1
#666666	1512363600	1512450000	24.5646304347826	25.2022608695652	sensor work day	1
#666666	1512450000	1512536400	25.3568173150267	26.8124137931035	sensor work day	1
#666666	1512536400	1512622800	24.4657894736842	25.3101724137931	sensor work day	1
#666666	1512622800	1512709200	24.0196982758621	24.44	sensor work day	1
#999999	1512709200	1512795600	22.48	22.7464912280702	sensor day off	1
#999999	1512795600	1512882000	22.1253947368421	22.6949122807018	sensor day off	1
#666666	1512882000	1512968400	23.6434906231095	24.4653448275862	sensor work day	1
#666666	1512968400	1513054800	23.8680739564428	24.4484482758621	sensor work day	1
#666666	1513054800	1513141200	24.0274795825771	25.3946551724138	sensor work day	1
#666666	1513141200	1513227600	23.6458620689655	25.3439655172414	sensor work day	1
#666666	1513227600	1513314000	23.2396037507562	23.5373684210526	sensor work day	1
#999999	1513314000	1513400400	23.7458333333333	24.7948275862069	sensor day off	1
#999999	1513400400	1513486800	23.5477064428312	23.8655172413793	sensor day off	1
#666666	1513486800	1513573200	23.402974137931	24.2336842105263	sensor work day	1
#666666	1513573200	1513659600	24.0295175438597	24.93	sensor work day	1
#666666	1513659600	1513746000	23.9328070175439	26.0436206896552	sensor work day	1
#666666	1513746000	1513832400	23.4750438596491	25.7231578947368	sensor work day	1
#666666	1513832400	1513918800	21.95	21.99	sensor work day	1
#999999	1513918800	1514005200	21.9775862068966	21.99	sensor day off	1
#999999	1514005200	1514091600	21.6858620689655	21.9987719298246	sensor day off	1
#666666	1514091600	1514178000	21.4339655172414	21.981724137931	sensor work day	1
#666666	1514178000	1514264400	21.51	22.5401754385965	sensor work day	1
#666666	1514264400	1514350800	21.51	22.5487719298246	sensor work day	1
#666666	1514350800	1514437200	21.51	21.6868421052632	sensor work day	1
#666666	1514437200	1514523600	21.1596929824561	21.51	sensor work day	1
#999999	1514523600	1514610000	21.0390086206897	21.4424137931035	sensor day off	1
#999999	1514610000	1514696400	21.4046929824561	22.48	sensor day off	1
#666666	1514696400	1514782800	21.2682236842105	22.2736842105263	sensor work day	1
#666666	1514782800	1514869200	21.4799863883848	21.51	sensor work day	1
#666666	1514869200	1514955600	23.2699137931035	23.831724137931	sensor work day	1
#666666	1514955600	1515042000	23.215	24.3282456140351	sensor work day	1
#666666	1515042000	1515128400	23.46	23.8812280701754	sensor work day	1
#999999	1515128400	1515214800	22.4884853297036	22.851724137931	sensor day off	1
#999999	1515214800	1515301200	22.482149122807	22.6827586206897	sensor day off	1
#666666	1515301200	1515387600	23.9522685185185	24.7831578947368	sensor work day	1
#666666	1515387600	1515474000	24.1485344827586	24.93	sensor work day	1
#666666	1515474000	1515560400	24.2315350877193	25.4284210526316	sensor work day	1
#666666	1515560400	1515646800	24.2983802177859	24.93	sensor work day	1
#666666	1515646800	1515733200	24.44	25.0933333333333	sensor work day	1
#999999	1515733200	1515819600	23.0624122807018	23.46	sensor day off	1
#999999	1515819600	1515906000	23.0062016031458	23.95	sensor day off	1
#666666	1515906000	1515992400	24.4568965517241	25.2763793103448	sensor work day	1
#666666	1515992400	1516078800	24.0982894736842	24.7064912280702	sensor work day	1
#666666	1516078800	1516165200	23.9880172413793	25.299649122807	sensor work day	1
#666666	1516165200	1516251600	24.2088951905626	24.9471929824561	sensor work day	1
#666666	1516251600	1516338000	24.131304446461	24.8962068965517	sensor work day	1
#999999	1516338000	1516424400	23.6061403508772	23.95	sensor day off	1
#999999	1516424400	1516510800	23.2716923774955	23.46	sensor day off	1
#666666	1516510800	1516597200	24.7166810344828	25.3942105263158	sensor work day	1
#666666	1516683600	1516770000	24.442149122807	25.056724137931	sensor work day	1
#666666	1516770000	1516856400	24.6677192982456	26.4068965517241	sensor work day	1
#666666	1516856400	1516942800	24.4611206896552	26.0805263157895	sensor work day	1
#999999	1516942800	1517029200	23.2321929824561	23.4684482758621	sensor day off	1
#999999	1517029200	1517115600	23.2265607985481	23.46	sensor day off	1
#666666	1517115600	1517202000	23.709224137931	23.9671929824561	sensor work day	1
#666666	1517202000	1517288400	24.7040086206897	26.3984482758621	sensor work day	1
#666666	1517288400	1517374800	24.730474137931	26.3470175438597	sensor work day	1
#666666	1517374800	1517461200	25.5716959064328	26.8546551724138	sensor work day	1
#666666	1517461200	1517547600	25.4449727767695	27.3277586206897	sensor work day	1
#999999	1517547600	1517634000	23.95	23.9843859649123	sensor day off	1
#999999	1517634000	1517720400	23.952149122807	24.2118965517241	sensor day off	1
#666666	1517720400	1517806800	25.0862931034483	26.6603448275862	sensor work day	1
#666666	1517806800	1517893200	25.0819827586207	25.9084482758621	sensor work day	1
#666666	1517893200	1517979600	24.9363362068966	25.5110344827586	sensor work day	1
#666666	1517979600	1518066000	24.9384482758621	26.7025862068966	sensor work day	1
#666666	1518066000	1518152400	24.9364473684211	25.8326315789474	sensor work day	1
#999999	1518152400	1518238800	23.7360140653358	23.95	sensor day off	1
#999999	1518238800	1518325200	23.4621120689655	23.9331034482759	sensor day off	1
#666666	1518325200	1518411600	24.7535866606171	25.6848275862069	sensor work day	1
#666666	1518411600	1518498000	24.8317332123412	26.5336206896552	sensor work day	1
#666666	1518498000	1518584400	24.8242853901996	25.8751724137931	sensor work day	1
#666666	1518584400	1518670800	25.0098706896552	25.8831578947368	sensor work day	1
#666666	1518670800	1518757200	24.9849137931034	25.428275862069	sensor work day	1
#999999	1518757200	1518843600	24.0596052631579	24.4231034482759	sensor day off	1
#999999	1518843600	1518930000	24.2978985178463	24.4315517241379	sensor day off	1
#666666	1518930000	1519016400	25.2287280701754	25.9084482758621	sensor work day	1
#666666	1519016400	1519102800	24.957524954628	25.9085964912281	sensor work day	1
#666666	1519102800	1519189200	24.8668602540835	25.3856140350877	sensor work day	1
#666666	1519189200	1519275600	24.0918421052632	24.2794827586207	sensor work day	1
