x	y	label	clickSelects	showSelected1	PANEL	group
7	22.48	22.5	Thursday 24 Mar 2016	Thursday 24 Mar 2016	1	591
14	24.9173275862069	24.9	Thursday 24 Mar 2016	Thursday 24 Mar 2016	1	591
0	24.4062068965517	24.4	Friday 25 Mar 2016	Friday 25 Mar 2016	1	102
10	22.48	22.5	Friday 25 Mar 2016	Friday 25 Mar 2016	1	102
18	22.48	22.5	Friday 25 Mar 2016	Friday 25 Mar 2016	1	102
2	24.44	24.4	Saturday 26 Mar 2016	Saturday 26 Mar 2016	1	352
3	24.44	24.4	Saturday 26 Mar 2016	Saturday 26 Mar 2016	1	352
4	24.44	24.4	Saturday 26 Mar 2016	Saturday 26 Mar 2016	1	352
5	24.44	24.4	Saturday 26 Mar 2016	Saturday 26 Mar 2016	1	352
6	24.44	24.4	Saturday 26 Mar 2016	Saturday 26 Mar 2016	1	352
9	22.97	23.0	Saturday 26 Mar 2016	Saturday 26 Mar 2016	1	352
21	24.44	24.4	Saturday 26 Mar 2016	Saturday 26 Mar 2016	1	352
22	24.44	24.4	Saturday 26 Mar 2016	Saturday 26 Mar 2016	1	352
23	24.44	24.4	Saturday 26 Mar 2016	Saturday 26 Mar 2016	1	352
6	22.48	22.5	Sunday 27 Mar 2016	Sunday 27 Mar 2016	1	479
21	24.7021929824561	24.7	Sunday 27 Mar 2016	Sunday 27 Mar 2016	1	479
5	22.8582456140351	22.9	Monday 28 Mar 2016	Monday 28 Mar 2016	1	237
23	24.2379824561404	24.2	Monday 28 Mar 2016	Monday 28 Mar 2016	1	237
8	23.4431034482759	23.4	Tuesday 29 Mar 2016	Tuesday 29 Mar 2016	1	734
14	24.680775862069	24.7	Tuesday 29 Mar 2016	Tuesday 29 Mar 2016	1	734
6	23.455775862069	23.5	Wednesday 30 Mar 2016	Wednesday 30 Mar 2016	1	861
16	25.5937931034483	25.6	Wednesday 30 Mar 2016	Wednesday 30 Mar 2016	1	861
5	22.5272807017544	22.5	Thursday 31 Mar 2016	Thursday 31 Mar 2016	1	617
18	24.7187931034483	24.7	Thursday 31 Mar 2016	Thursday 31 Mar 2016	1	617
5	23.0559649122807	23.1	Friday 01 Apr 2016	Friday 01 Apr 2016	1	1
12	25.4903448275862	25.5	Friday 01 Apr 2016	Friday 01 Apr 2016	1	1
0	24.2710344827586	24.3	Saturday 02 Apr 2016	Saturday 02 Apr 2016	1	251
7	22.5573684210526	22.6	Saturday 02 Apr 2016	Saturday 02 Apr 2016	1	251
0	23.95	23.9	Sunday 03 Apr 2016	Sunday 03 Apr 2016	1	378
1	23.95	23.9	Sunday 03 Apr 2016	Sunday 03 Apr 2016	1	378
2	23.95	23.9	Sunday 03 Apr 2016	Sunday 03 Apr 2016	1	378
3	23.95	23.9	Sunday 03 Apr 2016	Sunday 03 Apr 2016	1	378
4	23.95	23.9	Sunday 03 Apr 2016	Sunday 03 Apr 2016	1	378
5	23.95	23.9	Sunday 03 Apr 2016	Sunday 03 Apr 2016	1	378
6	23.95	23.9	Sunday 03 Apr 2016	Sunday 03 Apr 2016	1	378
20	22.6175438596491	22.6	Sunday 03 Apr 2016	Sunday 03 Apr 2016	1	378
7	22.97	23.0	Monday 04 Apr 2016	Monday 04 Apr 2016	1	135
8	22.97	23.0	Monday 04 Apr 2016	Monday 04 Apr 2016	1	135
14	25.1705172413793	25.2	Monday 04 Apr 2016	Monday 04 Apr 2016	1	135
8	23.0198305084746	23.0	Tuesday 05 Apr 2016	Tuesday 05 Apr 2016	1	632
14	25.3988793103448	25.4	Tuesday 05 Apr 2016	Tuesday 05 Apr 2016	1	632
16	25.1581034482759	25.2	Wednesday 06 Apr 2016	Wednesday 06 Apr 2016	1	760
22	23.1978070175439	23.2	Wednesday 06 Apr 2016	Wednesday 06 Apr 2016	1	760
5	22.8939655172414	22.9	Thursday 07 Apr 2016	Thursday 07 Apr 2016	1	517
16	24.6600847457627	24.7	Thursday 07 Apr 2016	Thursday 07 Apr 2016	1	517
6	22.5057894736842	22.5	Friday 08 Apr 2016	Friday 08 Apr 2016	1	29
16	25.415775862069	25.4	Friday 08 Apr 2016	Friday 08 Apr 2016	1	29
1	24.3818644067797	24.4	Saturday 09 Apr 2016	Saturday 09 Apr 2016	1	279
9	22.97	23.0	Saturday 09 Apr 2016	Saturday 09 Apr 2016	1	279
10	22.97	23.0	Saturday 09 Apr 2016	Saturday 09 Apr 2016	1	279
11	22.97	23.0	Saturday 09 Apr 2016	Saturday 09 Apr 2016	1	279
12	22.97	23.0	Saturday 09 Apr 2016	Saturday 09 Apr 2016	1	279
13	22.97	23.0	Saturday 09 Apr 2016	Saturday 09 Apr 2016	1	279
0	23.9880172413793	24.0	Sunday 10 Apr 2016	Sunday 10 Apr 2016	1	406
13	22.9528070175439	23.0	Sunday 10 Apr 2016	Sunday 10 Apr 2016	1	406
15	25.415775862069	25.4	Monday 11 Apr 2016	Monday 11 Apr 2016	1	164
23	22.9828947368421	23.0	Monday 11 Apr 2016	Monday 11 Apr 2016	1	164
7	22.5095689655172	22.5	Tuesday 12 Apr 2016	Tuesday 12 Apr 2016	1	661
15	24.9046551724138	24.9	Tuesday 12 Apr 2016	Tuesday 12 Apr 2016	1	661
7	23.2523728813559	23.3	Wednesday 13 Apr 2016	Wednesday 13 Apr 2016	1	789
16	25.4448275862069	25.4	Wednesday 13 Apr 2016	Wednesday 13 Apr 2016	1	789
5	22.965701754386	23.0	Thursday 14 Apr 2016	Thursday 14 Apr 2016	1	546
16	25.9	25.9	Thursday 14 Apr 2016	Thursday 14 Apr 2016	1	546
2	22.97	23.0	Friday 15 Apr 2016	Friday 15 Apr 2016	1	58
3	22.97	23.0	Friday 15 Apr 2016	Friday 15 Apr 2016	1	58
4	22.97	23.0	Friday 15 Apr 2016	Friday 15 Apr 2016	1	58
5	22.97	23.0	Friday 15 Apr 2016	Friday 15 Apr 2016	1	58
6	22.97	23.0	Friday 15 Apr 2016	Friday 15 Apr 2016	1	58
7	22.97	23.0	Friday 15 Apr 2016	Friday 15 Apr 2016	1	58
16	25.8873684210526	25.9	Friday 15 Apr 2016	Friday 15 Apr 2016	1	58
6	22.7612173913043	22.8	Saturday 16 Apr 2016	Saturday 16 Apr 2016	1	308
17	24.44	24.4	Saturday 16 Apr 2016	Saturday 16 Apr 2016	1	308
5	22.48	22.5	Sunday 17 Apr 2016	Sunday 17 Apr 2016	1	435
6	22.48	22.5	Sunday 17 Apr 2016	Sunday 17 Apr 2016	1	435
18	27.0035652173913	27.0	Sunday 17 Apr 2016	Sunday 17 Apr 2016	1	435
0	24.968347826087	25.0	Monday 18 Apr 2016	Monday 18 Apr 2016	1	193
5	23.46	23.5	Monday 18 Apr 2016	Monday 18 Apr 2016	1	193
6	23.46	23.5	Monday 18 Apr 2016	Monday 18 Apr 2016	1	193
7	23.46	23.5	Monday 18 Apr 2016	Monday 18 Apr 2016	1	193
8	23.46	23.5	Monday 18 Apr 2016	Monday 18 Apr 2016	1	193
21	23.46	23.5	Monday 18 Apr 2016	Monday 18 Apr 2016	1	193
22	23.46	23.5	Monday 18 Apr 2016	Monday 18 Apr 2016	1	193
23	23.46	23.5	Monday 18 Apr 2016	Monday 18 Apr 2016	1	193
5	22.97	23.0	Tuesday 19 Apr 2016	Tuesday 19 Apr 2016	1	690
6	22.97	23.0	Tuesday 19 Apr 2016	Tuesday 19 Apr 2016	1	690
7	22.97	23.0	Tuesday 19 Apr 2016	Tuesday 19 Apr 2016	1	690
17	27.2582456140351	27.3	Tuesday 19 Apr 2016	Tuesday 19 Apr 2016	1	690
7	23.9583050847458	24.0	Wednesday 20 Apr 2016	Wednesday 20 Apr 2016	1	818
14	27.0193965517241	27.0	Wednesday 20 Apr 2016	Wednesday 20 Apr 2016	1	818
6	23.5459649122807	23.5	Thursday 21 Apr 2016	Thursday 21 Apr 2016	1	575
16	27.2094827586207	27.2	Thursday 21 Apr 2016	Thursday 21 Apr 2016	1	575
7	22.8703389830508	22.9	Friday 22 Apr 2016	Friday 22 Apr 2016	1	86
15	24.3808620689655	24.4	Friday 22 Apr 2016	Friday 22 Apr 2016	1	86
18	23.9077586206897	23.9	Saturday 23 Apr 2016	Saturday 23 Apr 2016	1	336
23	22.1462931034483	22.1	Saturday 23 Apr 2016	Saturday 23 Apr 2016	1	336
6	22.0322413793103	22.0	Sunday 24 Apr 2016	Sunday 24 Apr 2016	1	463
18	23.8781896551724	23.9	Sunday 24 Apr 2016	Sunday 24 Apr 2016	1	463
5	21.99	22.0	Monday 25 Apr 2016	Monday 25 Apr 2016	1	221
13	24.93	24.9	Monday 25 Apr 2016	Monday 25 Apr 2016	1	221
15	23.4726724137931	23.5	Tuesday 26 Apr 2016	Tuesday 26 Apr 2016	1	718
19	21.9237931034483	21.9	Tuesday 26 Apr 2016	Tuesday 26 Apr 2016	1	718
14	23.46	23.5	Wednesday 27 Apr 2016	Wednesday 27 Apr 2016	1	846
20	21.3208771929825	21.3	Wednesday 27 Apr 2016	Wednesday 27 Apr 2016	1	846
14	23.4139316239316	23.4	Thursday 28 Apr 2016	Thursday 28 Apr 2016	1	603
20	21.2220175438597	21.2	Thursday 28 Apr 2016	Thursday 28 Apr 2016	1	603
8	21.2415652173913	21.2	Friday 29 Apr 2016	Friday 29 Apr 2016	1	114
16	23.516875	23.5	Friday 29 Apr 2016	Friday 29 Apr 2016	1	114
4	22.2433050847458	22.2	Saturday 30 Apr 2016	Saturday 30 Apr 2016	1	364
11	20.5555652173913	20.6	Saturday 30 Apr 2016	Saturday 30 Apr 2016	1	364
3	22.028347826087	22.0	Sunday 01 May 2016	Sunday 01 May 2016	1	373
12	20.53	20.5	Sunday 01 May 2016	Sunday 01 May 2016	1	373
14	20.53	20.5	Sunday 01 May 2016	Sunday 01 May 2016	1	373
15	20.53	20.5	Sunday 01 May 2016	Sunday 01 May 2016	1	373
16	20.53	20.5	Sunday 01 May 2016	Sunday 01 May 2016	1	373
8	20.9270689655172	20.9	Monday 02 May 2016	Monday 02 May 2016	1	130
15	22.4926724137931	22.5	Monday 02 May 2016	Monday 02 May 2016	1	130
7	21.2481034482759	21.2	Tuesday 03 May 2016	Tuesday 03 May 2016	1	627
15	23.46	23.5	Tuesday 03 May 2016	Tuesday 03 May 2016	1	627
15	22.4884482758621	22.5	Wednesday 04 May 2016	Wednesday 04 May 2016	1	755
20	21.02	21.0	Wednesday 04 May 2016	Wednesday 04 May 2016	1	755
21	21.02	21.0	Wednesday 04 May 2016	Wednesday 04 May 2016	1	755
7	21.3566086956522	21.4	Thursday 05 May 2016	Thursday 05 May 2016	1	512
14	23.46	23.5	Thursday 05 May 2016	Thursday 05 May 2016	1	512
7	21.6615789473684	21.7	Friday 06 May 2016	Friday 06 May 2016	1	24
15	23.4135344827586	23.4	Friday 06 May 2016	Friday 06 May 2016	1	24
1	22.7334482758621	22.7	Saturday 07 May 2016	Saturday 07 May 2016	1	274
12	21.02	21.0	Saturday 07 May 2016	Saturday 07 May 2016	1	274
13	21.02	21.0	Saturday 07 May 2016	Saturday 07 May 2016	1	274
14	21.02	21.0	Saturday 07 May 2016	Saturday 07 May 2016	1	274
17	21.02	21.0	Saturday 07 May 2016	Saturday 07 May 2016	1	274
2	22.6743103448276	22.7	Sunday 08 May 2016	Sunday 08 May 2016	1	401
16	20.981652173913	21.0	Sunday 08 May 2016	Sunday 08 May 2016	1	401
7	21.144649122807	21.1	Monday 09 May 2016	Monday 09 May 2016	1	159
15	23.4471052631579	23.4	Monday 09 May 2016	Monday 09 May 2016	1	159
14	23.46	23.5	Tuesday 10 May 2016	Tuesday 10 May 2016	1	656
15	23.46	23.5	Tuesday 10 May 2016	Tuesday 10 May 2016	1	656
19	21.5305128205128	21.5	Tuesday 10 May 2016	Tuesday 10 May 2016	1	656
8	21.4620689655172	21.5	Wednesday 11 May 2016	Wednesday 11 May 2016	1	784
15	23.4642608695652	23.5	Wednesday 11 May 2016	Wednesday 11 May 2016	1	784
15	23.4429565217391	23.4	Thursday 12 May 2016	Thursday 12 May 2016	1	541
20	21.614347826087	21.6	Thursday 12 May 2016	Thursday 12 May 2016	1	541
15	23.3783333333333	23.4	Friday 13 May 2016	Friday 13 May 2016	1	53
22	21.6801724137931	21.7	Friday 13 May 2016	Friday 13 May 2016	1	53
6	22.606724137931	22.6	Saturday 14 May 2016	Saturday 14 May 2016	1	303
16	20.9899122807018	21.0	Saturday 14 May 2016	Saturday 14 May 2016	1	303
0	22.48	22.5	Sunday 15 May 2016	Sunday 15 May 2016	1	430
1	22.48	22.5	Sunday 15 May 2016	Sunday 15 May 2016	1	430
2	22.48	22.5	Sunday 15 May 2016	Sunday 15 May 2016	1	430
3	22.48	22.5	Sunday 15 May 2016	Sunday 15 May 2016	1	430
4	22.48	22.5	Sunday 15 May 2016	Sunday 15 May 2016	1	430
5	22.48	22.5	Sunday 15 May 2016	Sunday 15 May 2016	1	430
6	22.48	22.5	Sunday 15 May 2016	Sunday 15 May 2016	1	430
13	20.9770175438597	21.0	Sunday 15 May 2016	Sunday 15 May 2016	1	430
3	22.48	22.5	Monday 16 May 2016	Monday 16 May 2016	1	188
8	21.02	21.0	Monday 16 May 2016	Monday 16 May 2016	1	188
1	22.48	22.5	Tuesday 17 May 2016	Tuesday 17 May 2016	1	685
2	22.48	22.5	Tuesday 17 May 2016	Tuesday 17 May 2016	1	685
3	22.48	22.5	Tuesday 17 May 2016	Tuesday 17 May 2016	1	685
4	22.48	22.5	Tuesday 17 May 2016	Tuesday 17 May 2016	1	685
5	22.48	22.5	Tuesday 17 May 2016	Tuesday 17 May 2016	1	685
20	21.5014035087719	21.5	Tuesday 17 May 2016	Tuesday 17 May 2016	1	685
1	22.48	22.5	Wednesday 18 May 2016	Wednesday 18 May 2016	1	813
2	22.48	22.5	Wednesday 18 May 2016	Wednesday 18 May 2016	1	813
3	22.48	22.5	Wednesday 18 May 2016	Wednesday 18 May 2016	1	813
4	22.48	22.5	Wednesday 18 May 2016	Wednesday 18 May 2016	1	813
5	22.48	22.5	Wednesday 18 May 2016	Wednesday 18 May 2016	1	813
15	22.48	22.5	Wednesday 18 May 2016	Wednesday 18 May 2016	1	813
20	21.1788596491228	21.2	Wednesday 18 May 2016	Wednesday 18 May 2016	1	813
4	22.4928947368421	22.5	Thursday 19 May 2016	Thursday 19 May 2016	1	570
20	21.4756140350877	21.5	Thursday 19 May 2016	Thursday 19 May 2016	1	570
14	23.0840517241379	23.1	Friday 20 May 2016	Friday 20 May 2016	1	81
22	21.0758771929825	21.1	Friday 20 May 2016	Friday 20 May 2016	1	81
14	21.02	21.0	Saturday 21 May 2016	Saturday 21 May 2016	1	331
16	21.02	21.0	Saturday 21 May 2016	Saturday 21 May 2016	1	331
22	22.97	23.0	Saturday 21 May 2016	Saturday 21 May 2016	1	331
23	22.97	23.0	Saturday 21 May 2016	Saturday 21 May 2016	1	331
0	22.97	23.0	Sunday 22 May 2016	Sunday 22 May 2016	1	458
13	21.0453448275862	21.0	Sunday 22 May 2016	Sunday 22 May 2016	1	458
0	22.48	22.5	Monday 23 May 2016	Monday 23 May 2016	1	216
1	22.48	22.5	Monday 23 May 2016	Monday 23 May 2016	1	216
2	22.48	22.5	Monday 23 May 2016	Monday 23 May 2016	1	216
3	22.48	22.5	Monday 23 May 2016	Monday 23 May 2016	1	216
4	22.48	22.5	Monday 23 May 2016	Monday 23 May 2016	1	216
5	22.48	22.5	Monday 23 May 2016	Monday 23 May 2016	1	216
9	21.02	21.0	Monday 23 May 2016	Monday 23 May 2016	1	216
22	22.48	22.5	Monday 23 May 2016	Monday 23 May 2016	1	216
23	22.48	22.5	Monday 23 May 2016	Monday 23 May 2016	1	216
7	21.51	21.5	Tuesday 24 May 2016	Tuesday 24 May 2016	1	713
14	22.97	23.0	Tuesday 24 May 2016	Tuesday 24 May 2016	1	713
0	21.3875	21.4	Wednesday 25 May 2016	Wednesday 25 May 2016	1	841
15	23.7178947368421	23.7	Wednesday 25 May 2016	Wednesday 25 May 2016	1	841
16	23.2357627118644	23.2	Thursday 26 May 2016	Thursday 26 May 2016	1	598
23	21.1113559322034	21.1	Thursday 26 May 2016	Thursday 26 May 2016	1	598
8	21.51	21.5	Friday 27 May 2016	Friday 27 May 2016	1	109
14	22.9957894736842	23.0	Friday 27 May 2016	Friday 27 May 2016	1	109
3	22.97	23.0	Saturday 28 May 2016	Saturday 28 May 2016	1	359
4	22.97	23.0	Saturday 28 May 2016	Saturday 28 May 2016	1	359
21	21.02	21.0	Saturday 28 May 2016	Saturday 28 May 2016	1	359
0	22.48	22.5	Sunday 29 May 2016	Sunday 29 May 2016	1	486
1	22.48	22.5	Sunday 29 May 2016	Sunday 29 May 2016	1	486
2	22.48	22.5	Sunday 29 May 2016	Sunday 29 May 2016	1	486
3	22.48	22.5	Sunday 29 May 2016	Sunday 29 May 2016	1	486
4	22.48	22.5	Sunday 29 May 2016	Sunday 29 May 2016	1	486
5	22.48	22.5	Sunday 29 May 2016	Sunday 29 May 2016	1	486
6	22.48	22.5	Sunday 29 May 2016	Sunday 29 May 2016	1	486
10	21.015775862069	21.0	Sunday 29 May 2016	Sunday 29 May 2016	1	486
19	22.48	22.5	Sunday 29 May 2016	Sunday 29 May 2016	1	486
20	22.48	22.5	Sunday 29 May 2016	Sunday 29 May 2016	1	486
21	22.48	22.5	Sunday 29 May 2016	Sunday 29 May 2016	1	486
22	22.48	22.5	Sunday 29 May 2016	Sunday 29 May 2016	1	486
23	22.48	22.5	Sunday 29 May 2016	Sunday 29 May 2016	1	486
7	21.4890598290598	21.5	Monday 30 May 2016	Monday 30 May 2016	1	244
15	23.455775862069	23.5	Monday 30 May 2016	Monday 30 May 2016	1	244
7	21.5141025641026	21.5	Tuesday 31 May 2016	Tuesday 31 May 2016	1	740
15	23.4853448275862	23.5	Tuesday 31 May 2016	Tuesday 31 May 2016	1	740
12	23.0705128205128	23.1	Wednesday 01 Jun 2016	Wednesday 01 Jun 2016	1	743
21	21.2565517241379	21.3	Wednesday 01 Jun 2016	Wednesday 01 Jun 2016	1	743
15	22.9150862068966	22.9	Thursday 02 Jun 2016	Thursday 02 Jun 2016	1	500
20	21.2058620689655	21.2	Thursday 02 Jun 2016	Thursday 02 Jun 2016	1	500
0	21.2223275862069	21.2	Friday 03 Jun 2016	Friday 03 Jun 2016	1	12
15	23.705	23.7	Friday 03 Jun 2016	Friday 03 Jun 2016	1	12
1	22.48	22.5	Saturday 04 Jun 2016	Saturday 04 Jun 2016	1	262
2	22.48	22.5	Saturday 04 Jun 2016	Saturday 04 Jun 2016	1	262
3	22.48	22.5	Saturday 04 Jun 2016	Saturday 04 Jun 2016	1	262
4	22.48	22.5	Saturday 04 Jun 2016	Saturday 04 Jun 2016	1	262
5	22.48	22.5	Saturday 04 Jun 2016	Saturday 04 Jun 2016	1	262
6	22.48	22.5	Saturday 04 Jun 2016	Saturday 04 Jun 2016	1	262
14	21.02	21.0	Saturday 04 Jun 2016	Saturday 04 Jun 2016	1	262
15	21.02	21.0	Saturday 04 Jun 2016	Saturday 04 Jun 2016	1	262
17	21.02	21.0	Saturday 04 Jun 2016	Saturday 04 Jun 2016	1	262
18	21.02	21.0	Saturday 04 Jun 2016	Saturday 04 Jun 2016	1	262
0	22.48	22.5	Sunday 05 Jun 2016	Sunday 05 Jun 2016	1	389
16	20.651452991453	20.7	Sunday 05 Jun 2016	Sunday 05 Jun 2016	1	389
7	21.02	21.0	Monday 06 Jun 2016	Monday 06 Jun 2016	1	146
15	23.0000877192982	23.0	Monday 06 Jun 2016	Monday 06 Jun 2016	1	146
7	21.0924347826087	21.1	Tuesday 07 Jun 2016	Tuesday 07 Jun 2016	1	643
16	23.8477391304348	23.8	Tuesday 07 Jun 2016	Tuesday 07 Jun 2016	1	643
16	23.3747826086957	23.4	Wednesday 08 Jun 2016	Wednesday 08 Jun 2016	1	771
19	21.0368965517241	21.0	Wednesday 08 Jun 2016	Wednesday 08 Jun 2016	1	771
7	21.1145614035088	21.1	Thursday 09 Jun 2016	Thursday 09 Jun 2016	1	528
16	23.5072807017544	23.5	Thursday 09 Jun 2016	Thursday 09 Jun 2016	1	528
15	23.9753448275862	24.0	Friday 10 Jun 2016	Friday 10 Jun 2016	1	40
20	21.0371929824561	21.0	Friday 10 Jun 2016	Friday 10 Jun 2016	1	40
1	22.97	23.0	Saturday 11 Jun 2016	Saturday 11 Jun 2016	1	290
14	20.53	20.5	Saturday 11 Jun 2016	Saturday 11 Jun 2016	1	290
3	22.4370175438597	22.4	Sunday 12 Jun 2016	Sunday 12 Jun 2016	1	417
16	20.4962068965517	20.5	Sunday 12 Jun 2016	Sunday 12 Jun 2016	1	417
15	23.5023456790124	23.5	Monday 13 Jun 2016	Monday 13 Jun 2016	1	175
23	20.53	20.5	Monday 13 Jun 2016	Monday 13 Jun 2016	1	175
7	20.7524712643678	20.8	Tuesday 14 Jun 2016	Tuesday 14 Jun 2016	1	672
15	24.2502312138728	24.3	Tuesday 14 Jun 2016	Tuesday 14 Jun 2016	1	672
7	21.236511627907	21.2	Wednesday 15 Jun 2016	Wednesday 15 Jun 2016	1	800
15	23.46	23.5	Wednesday 15 Jun 2016	Wednesday 15 Jun 2016	1	800
7	21.5097701149425	21.5	Thursday 16 Jun 2016	Thursday 16 Jun 2016	1	557
14	23.2634302325581	23.3	Thursday 16 Jun 2016	Thursday 16 Jun 2016	1	557
15	23.46	23.5	Friday 17 Jun 2016	Friday 17 Jun 2016	1	69
16	23.46	23.5	Friday 17 Jun 2016	Friday 17 Jun 2016	1	69
23	21.2818965517241	21.3	Friday 17 Jun 2016	Friday 17 Jun 2016	1	69
4	22.8209941520468	22.8	Saturday 18 Jun 2016	Saturday 18 Jun 2016	1	319
16	21.014367816092	21.0	Saturday 18 Jun 2016	Saturday 18 Jun 2016	1	319
3	22.48	22.5	Sunday 19 Jun 2016	Sunday 19 Jun 2016	1	446
4	22.48	22.5	Sunday 19 Jun 2016	Sunday 19 Jun 2016	1	446
5	22.48	22.5	Sunday 19 Jun 2016	Sunday 19 Jun 2016	1	446
6	22.48	22.5	Sunday 19 Jun 2016	Sunday 19 Jun 2016	1	446
13	21.02	21.0	Sunday 19 Jun 2016	Sunday 19 Jun 2016	1	446
14	21.02	21.0	Sunday 19 Jun 2016	Sunday 19 Jun 2016	1	446
15	21.02	21.0	Sunday 19 Jun 2016	Sunday 19 Jun 2016	1	446
16	21.02	21.0	Sunday 19 Jun 2016	Sunday 19 Jun 2016	1	446
14	23.3523699421965	23.4	Monday 20 Jun 2016	Monday 20 Jun 2016	1	204
22	21.022816091954	21.0	Monday 20 Jun 2016	Monday 20 Jun 2016	1	204
14	23.2748255813954	23.3	Tuesday 21 Jun 2016	Tuesday 21 Jun 2016	1	701
21	21.02	21.0	Tuesday 21 Jun 2016	Tuesday 21 Jun 2016	1	701
16	23.3127167630058	23.3	Wednesday 22 Jun 2016	Wednesday 22 Jun 2016	1	829
23	21.022816091954	21.0	Wednesday 22 Jun 2016	Wednesday 22 Jun 2016	1	829
3	22.97	23.0	Thursday 23 Jun 2016	Thursday 23 Jun 2016	1	586
21	21.02	21.0	Thursday 23 Jun 2016	Thursday 23 Jun 2016	1	586
1	22.6509302325581	22.7	Friday 24 Jun 2016	Friday 24 Jun 2016	1	97
18	21.0172	21.0	Friday 24 Jun 2016	Friday 24 Jun 2016	1	97
6	22.5025287356322	22.5	Saturday 25 Jun 2016	Saturday 25 Jun 2016	1	347
22	20.7332386363636	20.7	Saturday 25 Jun 2016	Saturday 25 Jun 2016	1	347
0	20.7609195402299	20.8	Sunday 26 Jun 2016	Sunday 26 Jun 2016	1	474
3	22.48	22.5	Sunday 26 Jun 2016	Sunday 26 Jun 2016	1	474
4	22.48	22.5	Sunday 26 Jun 2016	Sunday 26 Jun 2016	1	474
5	22.48	22.5	Sunday 26 Jun 2016	Sunday 26 Jun 2016	1	474
0	22.48	22.5	Monday 27 Jun 2016	Monday 27 Jun 2016	1	232
1	22.48	22.5	Monday 27 Jun 2016	Monday 27 Jun 2016	1	232
21	20.53	20.5	Monday 27 Jun 2016	Monday 27 Jun 2016	1	232
4	22.48	22.5	Tuesday 28 Jun 2016	Tuesday 28 Jun 2016	1	729
5	22.48	22.5	Tuesday 28 Jun 2016	Tuesday 28 Jun 2016	1	729
8	20.5947701149425	20.6	Tuesday 28 Jun 2016	Tuesday 28 Jun 2016	1	729
3	22.48	22.5	Wednesday 29 Jun 2016	Wednesday 29 Jun 2016	1	856
4	22.48	22.5	Wednesday 29 Jun 2016	Wednesday 29 Jun 2016	1	856
5	22.48	22.5	Wednesday 29 Jun 2016	Wednesday 29 Jun 2016	1	856
21	20.8200574712644	20.8	Wednesday 29 Jun 2016	Wednesday 29 Jun 2016	1	856
8	21.02	21.0	Thursday 30 Jun 2016	Thursday 30 Jun 2016	1	612
15	22.482816091954	22.5	Thursday 30 Jun 2016	Thursday 30 Jun 2016	1	612
1	22.48	22.5	Friday 01 Jul 2016	Friday 01 Jul 2016	1	4
2	22.48	22.5	Friday 01 Jul 2016	Friday 01 Jul 2016	1	4
3	22.48	22.5	Friday 01 Jul 2016	Friday 01 Jul 2016	1	4
4	22.48	22.5	Friday 01 Jul 2016	Friday 01 Jul 2016	1	4
5	22.48	22.5	Friday 01 Jul 2016	Friday 01 Jul 2016	1	4
21	20.5698837209302	20.6	Friday 01 Jul 2016	Friday 01 Jul 2016	1	4
2	22.48	22.5	Saturday 02 Jul 2016	Saturday 02 Jul 2016	1	254
3	22.48	22.5	Saturday 02 Jul 2016	Saturday 02 Jul 2016	1	254
6	22.48	22.5	Saturday 02 Jul 2016	Saturday 02 Jul 2016	1	254
16	20.4167052023121	20.4	Saturday 02 Jul 2016	Saturday 02 Jul 2016	1	254
0	22.474367816092	22.5	Sunday 03 Jul 2016	Sunday 03 Jul 2016	1	381
16	20.3971186440678	20.4	Sunday 03 Jul 2016	Sunday 03 Jul 2016	1	381
2	22.3412138728324	22.3	Monday 04 Jul 2016	Monday 04 Jul 2016	1	138
8	20.5327683615819	20.5	Monday 04 Jul 2016	Monday 04 Jul 2016	1	138
8	21.2678488372093	21.3	Tuesday 05 Jul 2016	Tuesday 05 Jul 2016	1	635
15	23.0015204678363	23.0	Tuesday 05 Jul 2016	Tuesday 05 Jul 2016	1	635
15	22.9813294797688	23.0	Wednesday 06 Jul 2016	Wednesday 06 Jul 2016	1	763
22	20.9805747126437	21.0	Wednesday 06 Jul 2016	Wednesday 06 Jul 2016	1	763
8	20.2596551724138	20.3	Thursday 07 Jul 2016	Thursday 07 Jul 2016	1	520
16	23.0629310344828	23.1	Thursday 07 Jul 2016	Thursday 07 Jul 2016	1	520
2	23.3835260115607	23.4	Friday 08 Jul 2016	Friday 08 Jul 2016	1	32
23	19.8991954022989	19.9	Friday 08 Jul 2016	Friday 08 Jul 2016	1	32
2	21.99	22.0	Saturday 09 Jul 2016	Saturday 09 Jul 2016	1	282
3	21.99	22.0	Saturday 09 Jul 2016	Saturday 09 Jul 2016	1	282
4	21.99	22.0	Saturday 09 Jul 2016	Saturday 09 Jul 2016	1	282
5	21.99	22.0	Saturday 09 Jul 2016	Saturday 09 Jul 2016	1	282
6	21.99	22.0	Saturday 09 Jul 2016	Saturday 09 Jul 2016	1	282
10	19.55	19.6	Saturday 09 Jul 2016	Saturday 09 Jul 2016	1	282
11	19.55	19.6	Saturday 09 Jul 2016	Saturday 09 Jul 2016	1	282
12	19.55	19.6	Saturday 09 Jul 2016	Saturday 09 Jul 2016	1	282
13	19.55	19.6	Saturday 09 Jul 2016	Saturday 09 Jul 2016	1	282
14	19.55	19.6	Saturday 09 Jul 2016	Saturday 09 Jul 2016	1	282
1	21.9844827586207	22.0	Sunday 10 Jul 2016	Sunday 10 Jul 2016	1	409
