colour	x	y	key	group	clickSelects	showSelected1	PANEL
#8DD3C7	3	6	Sunday 30 Oct 2016	490	Sunday 30 Oct 2016	Sunday 30 Oct 2016	2
#8DD3C7	4	6	Sunday 30 Oct 2016	490	Sunday 30 Oct 2016	Sunday 30 Oct 2016	2
#8DD3C7	5	5.55555555555556	Sunday 30 Oct 2016	490	Sunday 30 Oct 2016	Sunday 30 Oct 2016	2
#8DD3C7	5	6	Sunday 30 Oct 2016	490	Sunday 30 Oct 2016	Sunday 30 Oct 2016	2
#8DD3C7	6	5	Sunday 30 Oct 2016	490	Sunday 30 Oct 2016	Sunday 30 Oct 2016	2
#8DD3C7	7	5	Sunday 30 Oct 2016	490	Sunday 30 Oct 2016	Sunday 30 Oct 2016	2
#8DD3C7	8	5	Sunday 30 Oct 2016	490	Sunday 30 Oct 2016	Sunday 30 Oct 2016	2
#8DD3C7	8	5	Sunday 30 Oct 2016	490	Sunday 30 Oct 2016	Sunday 30 Oct 2016	2
#8DD3C7	9	5	Sunday 30 Oct 2016	490	Sunday 30 Oct 2016	Sunday 30 Oct 2016	2
#8DD3C7	10	5	Sunday 30 Oct 2016	490	Sunday 30 Oct 2016	Sunday 30 Oct 2016	2
#8DD3C7	11	5.55555555555556	Sunday 30 Oct 2016	490	Sunday 30 Oct 2016	Sunday 30 Oct 2016	2
#8DD3C7	11	6	Sunday 30 Oct 2016	490	Sunday 30 Oct 2016	Sunday 30 Oct 2016	2
#8DD3C7	12	6	Sunday 30 Oct 2016	490	Sunday 30 Oct 2016	Sunday 30 Oct 2016	2
#8DD3C7	13	6	Sunday 30 Oct 2016	490	Sunday 30 Oct 2016	Sunday 30 Oct 2016	2
#8DD3C7	14	6.11111111111111	Sunday 30 Oct 2016	490	Sunday 30 Oct 2016	Sunday 30 Oct 2016	2
#8DD3C7	14	6	Sunday 30 Oct 2016	490	Sunday 30 Oct 2016	Sunday 30 Oct 2016	2
#8DD3C7	15	6	Sunday 30 Oct 2016	490	Sunday 30 Oct 2016	Sunday 30 Oct 2016	2
#8DD3C7	16	6	Sunday 30 Oct 2016	490	Sunday 30 Oct 2016	Sunday 30 Oct 2016	2
#8DD3C7	17	5.55555555555556	Sunday 30 Oct 2016	490	Sunday 30 Oct 2016	Sunday 30 Oct 2016	2
#8DD3C7	17	6	Sunday 30 Oct 2016	490	Sunday 30 Oct 2016	Sunday 30 Oct 2016	2
#8DD3C7	18	6	Sunday 30 Oct 2016	490	Sunday 30 Oct 2016	Sunday 30 Oct 2016	2
#8DD3C7	19	6	Sunday 30 Oct 2016	490	Sunday 30 Oct 2016	Sunday 30 Oct 2016	2
#8DD3C7	20	5.55555555555556	Sunday 30 Oct 2016	490	Sunday 30 Oct 2016	Sunday 30 Oct 2016	2
#8DD3C7	20	5	Sunday 30 Oct 2016	490	Sunday 30 Oct 2016	Sunday 30 Oct 2016	2
#8DD3C7	21	5	Sunday 30 Oct 2016	490	Sunday 30 Oct 2016	Sunday 30 Oct 2016	2
#8DD3C7	21	5	Sunday 30 Oct 2016	490	Sunday 30 Oct 2016	Sunday 30 Oct 2016	2
#8DD3C7	22	5	Sunday 30 Oct 2016	490	Sunday 30 Oct 2016	Sunday 30 Oct 2016	2
#8DD3C7	22	5	Sunday 30 Oct 2016	490	Sunday 30 Oct 2016	Sunday 30 Oct 2016	2
#8DD3C7	23	4.44444444444444	Sunday 30 Oct 2016	490	Sunday 30 Oct 2016	Sunday 30 Oct 2016	2
#8DD3C7	23	5	Sunday 30 Oct 2016	490	Sunday 30 Oct 2016	Sunday 30 Oct 2016	2
#8DD3C7	0	-18.8888888888889	Sunday 31 Dec 2017	491	Sunday 31 Dec 2017	Sunday 31 Dec 2017	2
#8DD3C7	1	-20	Sunday 31 Dec 2017	491	Sunday 31 Dec 2017	Sunday 31 Dec 2017	2
#8DD3C7	2	-20.3888888888889	Sunday 31 Dec 2017	491	Sunday 31 Dec 2017	Sunday 31 Dec 2017	2
#8DD3C7	3	-20.7222222222222	Sunday 31 Dec 2017	491	Sunday 31 Dec 2017	Sunday 31 Dec 2017	2
#8DD3C7	4	-21.1111111111111	Sunday 31 Dec 2017	491	Sunday 31 Dec 2017	Sunday 31 Dec 2017	2
#8DD3C7	5	-21.2777777777778	Sunday 31 Dec 2017	491	Sunday 31 Dec 2017	Sunday 31 Dec 2017	2
#8DD3C7	6	-21.2222222222222	Sunday 31 Dec 2017	491	Sunday 31 Dec 2017	Sunday 31 Dec 2017	2
#8DD3C7	7	-21.1111111111111	Sunday 31 Dec 2017	491	Sunday 31 Dec 2017	Sunday 31 Dec 2017	2
#8DD3C7	7	-21.2222222222222	Sunday 31 Dec 2017	491	Sunday 31 Dec 2017	Sunday 31 Dec 2017	2
#8DD3C7	10	-20.5555555555556	Sunday 31 Dec 2017	491	Sunday 31 Dec 2017	Sunday 31 Dec 2017	2
#8DD3C7	10	-19.5	Sunday 31 Dec 2017	491	Sunday 31 Dec 2017	Sunday 31 Dec 2017	2
#8DD3C7	11	-20.2222222222222	Sunday 31 Dec 2017	491	Sunday 31 Dec 2017	Sunday 31 Dec 2017	2
#8DD3C7	12	-19.2222222222222	Sunday 31 Dec 2017	491	Sunday 31 Dec 2017	Sunday 31 Dec 2017	2
#8DD3C7	13	-18.8888888888889	Sunday 31 Dec 2017	491	Sunday 31 Dec 2017	Sunday 31 Dec 2017	2
#8DD3C7	13	-18.7222222222222	Sunday 31 Dec 2017	491	Sunday 31 Dec 2017	Sunday 31 Dec 2017	2
#8DD3C7	14	-18.8888888888889	Sunday 31 Dec 2017	491	Sunday 31 Dec 2017	Sunday 31 Dec 2017	2
#8DD3C7	16	-19.4444444444444	Sunday 31 Dec 2017	491	Sunday 31 Dec 2017	Sunday 31 Dec 2017	2
#8DD3C7	16	-19.3888888888889	Sunday 31 Dec 2017	491	Sunday 31 Dec 2017	Sunday 31 Dec 2017	2
#8DD3C7	17	-19.7222222222222	Sunday 31 Dec 2017	491	Sunday 31 Dec 2017	Sunday 31 Dec 2017	2
#8DD3C7	19	-21.1111111111111	Sunday 31 Dec 2017	491	Sunday 31 Dec 2017	Sunday 31 Dec 2017	2
#8DD3C7	20	-21.1111111111111	Sunday 31 Dec 2017	491	Sunday 31 Dec 2017	Sunday 31 Dec 2017	2
#8DD3C7	21	-21.2222222222222	Sunday 31 Dec 2017	491	Sunday 31 Dec 2017	Sunday 31 Dec 2017	2
#8DD3C7	22	-21.6666666666667	Sunday 31 Dec 2017	491	Sunday 31 Dec 2017	Sunday 31 Dec 2017	2
#8DD3C7	0	-3	Sunday 31 Jan 2016	492	Sunday 31 Jan 2016	Sunday 31 Jan 2016	2
#8DD3C7	1	-3.33333333333333	Sunday 31 Jan 2016	492	Sunday 31 Jan 2016	Sunday 31 Jan 2016	2
#8DD3C7	1	-3	Sunday 31 Jan 2016	492	Sunday 31 Jan 2016	Sunday 31 Jan 2016	2
#8DD3C7	2	-4	Sunday 31 Jan 2016	492	Sunday 31 Jan 2016	Sunday 31 Jan 2016	2
#8DD3C7	3	-5	Sunday 31 Jan 2016	492	Sunday 31 Jan 2016	Sunday 31 Jan 2016	2
#8DD3C7	4	-5	Sunday 31 Jan 2016	492	Sunday 31 Jan 2016	Sunday 31 Jan 2016	2
#8DD3C7	5	-6	Sunday 31 Jan 2016	492	Sunday 31 Jan 2016	Sunday 31 Jan 2016	2
#8DD3C7	6	-6	Sunday 31 Jan 2016	492	Sunday 31 Jan 2016	Sunday 31 Jan 2016	2
#8DD3C7	7	-2.22222222222222	Sunday 31 Jan 2016	492	Sunday 31 Jan 2016	Sunday 31 Jan 2016	2
#8DD3C7	7	-2	Sunday 31 Jan 2016	492	Sunday 31 Jan 2016	Sunday 31 Jan 2016	2
#8DD3C7	8	-3	Sunday 31 Jan 2016	492	Sunday 31 Jan 2016	Sunday 31 Jan 2016	2
#8DD3C7	9	-1	Sunday 31 Jan 2016	492	Sunday 31 Jan 2016	Sunday 31 Jan 2016	2
#8DD3C7	10	0.999999999999998	Sunday 31 Jan 2016	492	Sunday 31 Jan 2016	Sunday 31 Jan 2016	2
#8DD3C7	11	0.999999999999998	Sunday 31 Jan 2016	492	Sunday 31 Jan 2016	Sunday 31 Jan 2016	2
#8DD3C7	12	2	Sunday 31 Jan 2016	492	Sunday 31 Jan 2016	Sunday 31 Jan 2016	2
#8DD3C7	13	3.33333333333333	Sunday 31 Jan 2016	492	Sunday 31 Jan 2016	Sunday 31 Jan 2016	2
#8DD3C7	13	4	Sunday 31 Jan 2016	492	Sunday 31 Jan 2016	Sunday 31 Jan 2016	2
#8DD3C7	14	5	Sunday 31 Jan 2016	492	Sunday 31 Jan 2016	Sunday 31 Jan 2016	2
#8DD3C7	15	5	Sunday 31 Jan 2016	492	Sunday 31 Jan 2016	Sunday 31 Jan 2016	2
#8DD3C7	16	4	Sunday 31 Jan 2016	492	Sunday 31 Jan 2016	Sunday 31 Jan 2016	2
#8DD3C7	17	5	Sunday 31 Jan 2016	492	Sunday 31 Jan 2016	Sunday 31 Jan 2016	2
#8DD3C7	17	5	Sunday 31 Jan 2016	492	Sunday 31 Jan 2016	Sunday 31 Jan 2016	2
#8DD3C7	18	4	Sunday 31 Jan 2016	492	Sunday 31 Jan 2016	Sunday 31 Jan 2016	2
#8DD3C7	19	2.77777777777778	Sunday 31 Jan 2016	492	Sunday 31 Jan 2016	Sunday 31 Jan 2016	2
#8DD3C7	19	3	Sunday 31 Jan 2016	492	Sunday 31 Jan 2016	Sunday 31 Jan 2016	2
#8DD3C7	19	3	Sunday 31 Jan 2016	492	Sunday 31 Jan 2016	Sunday 31 Jan 2016	2
#8DD3C7	20	3	Sunday 31 Jan 2016	492	Sunday 31 Jan 2016	Sunday 31 Jan 2016	2
#8DD3C7	21	3	Sunday 31 Jan 2016	492	Sunday 31 Jan 2016	Sunday 31 Jan 2016	2
#8DD3C7	22	3	Sunday 31 Jan 2016	492	Sunday 31 Jan 2016	Sunday 31 Jan 2016	2
#8DD3C7	22	2	Sunday 31 Jan 2016	492	Sunday 31 Jan 2016	Sunday 31 Jan 2016	2
#8DD3C7	23	3	Sunday 31 Jan 2016	492	Sunday 31 Jan 2016	Sunday 31 Jan 2016	2
#8DD3C7	0	20	Sunday 31 Jul 2016	493	Sunday 31 Jul 2016	Sunday 31 Jul 2016	2
#8DD3C7	1	20	Sunday 31 Jul 2016	493	Sunday 31 Jul 2016	Sunday 31 Jul 2016	2
#8DD3C7	2	17.7777777777778	Sunday 31 Jul 2016	493	Sunday 31 Jul 2016	Sunday 31 Jul 2016	2
#8DD3C7	2	18	Sunday 31 Jul 2016	493	Sunday 31 Jul 2016	Sunday 31 Jul 2016	2
#8DD3C7	3	18	Sunday 31 Jul 2016	493	Sunday 31 Jul 2016	Sunday 31 Jul 2016	2
#8DD3C7	4	17	Sunday 31 Jul 2016	493	Sunday 31 Jul 2016	Sunday 31 Jul 2016	2
#8DD3C7	5	16.1111111111111	Sunday 31 Jul 2016	493	Sunday 31 Jul 2016	Sunday 31 Jul 2016	2
#8DD3C7	5	16	Sunday 31 Jul 2016	493	Sunday 31 Jul 2016	Sunday 31 Jul 2016	2
#8DD3C7	6	16	Sunday 31 Jul 2016	493	Sunday 31 Jul 2016	Sunday 31 Jul 2016	2
#8DD3C7	7	18	Sunday 31 Jul 2016	493	Sunday 31 Jul 2016	Sunday 31 Jul 2016	2
#8DD3C7	8	20.5555555555556	Sunday 31 Jul 2016	493	Sunday 31 Jul 2016	Sunday 31 Jul 2016	2
#8DD3C7	8	20	Sunday 31 Jul 2016	493	Sunday 31 Jul 2016	Sunday 31 Jul 2016	2
#8DD3C7	9	23	Sunday 31 Jul 2016	493	Sunday 31 Jul 2016	Sunday 31 Jul 2016	2
#8DD3C7	10	24	Sunday 31 Jul 2016	493	Sunday 31 Jul 2016	Sunday 31 Jul 2016	2
#8DD3C7	11	25	Sunday 31 Jul 2016	493	Sunday 31 Jul 2016	Sunday 31 Jul 2016	2
#8DD3C7	11	25	Sunday 31 Jul 2016	493	Sunday 31 Jul 2016	Sunday 31 Jul 2016	2
#8DD3C7	12	26	Sunday 31 Jul 2016	493	Sunday 31 Jul 2016	Sunday 31 Jul 2016	2
#8DD3C7	13	27	Sunday 31 Jul 2016	493	Sunday 31 Jul 2016	Sunday 31 Jul 2016	2
#8DD3C7	14	28.3333333333333	Sunday 31 Jul 2016	493	Sunday 31 Jul 2016	Sunday 31 Jul 2016	2
#8DD3C7	14	28	Sunday 31 Jul 2016	493	Sunday 31 Jul 2016	Sunday 31 Jul 2016	2
#8DD3C7	15	28	Sunday 31 Jul 2016	493	Sunday 31 Jul 2016	Sunday 31 Jul 2016	2
#8DD3C7	16	28	Sunday 31 Jul 2016	493	Sunday 31 Jul 2016	Sunday 31 Jul 2016	2
#8DD3C7	17	28.3333333333333	Sunday 31 Jul 2016	493	Sunday 31 Jul 2016	Sunday 31 Jul 2016	2
#8DD3C7	17	28	Sunday 31 Jul 2016	493	Sunday 31 Jul 2016	Sunday 31 Jul 2016	2
#8DD3C7	18	28	Sunday 31 Jul 2016	493	Sunday 31 Jul 2016	Sunday 31 Jul 2016	2
#8DD3C7	19	27	Sunday 31 Jul 2016	493	Sunday 31 Jul 2016	Sunday 31 Jul 2016	2
#8DD3C7	20	24.4444444444444	Sunday 31 Jul 2016	493	Sunday 31 Jul 2016	Sunday 31 Jul 2016	2
#8DD3C7	20	25	Sunday 31 Jul 2016	493	Sunday 31 Jul 2016	Sunday 31 Jul 2016	2
#8DD3C7	21	23	Sunday 31 Jul 2016	493	Sunday 31 Jul 2016	Sunday 31 Jul 2016	2
#8DD3C7	22	23	Sunday 31 Jul 2016	493	Sunday 31 Jul 2016	Sunday 31 Jul 2016	2
#8DD3C7	23	21.6666666666667	Sunday 31 Jul 2016	493	Sunday 31 Jul 2016	Sunday 31 Jul 2016	2
#8DD3C7	23	22	Sunday 31 Jul 2016	493	Sunday 31 Jul 2016	Sunday 31 Jul 2016	2
#8DD3C7	0	8	Thursday 01 Dec 2016	494	Thursday 01 Dec 2016	Thursday 01 Dec 2016	2
#8DD3C7	1	7.22222222222222	Thursday 01 Dec 2016	494	Thursday 01 Dec 2016	Thursday 01 Dec 2016	2
#8DD3C7	1	7	Thursday 01 Dec 2016	494	Thursday 01 Dec 2016	Thursday 01 Dec 2016	2
#8DD3C7	2	7	Thursday 01 Dec 2016	494	Thursday 01 Dec 2016	Thursday 01 Dec 2016	2
#8DD3C7	3	6	Thursday 01 Dec 2016	494	Thursday 01 Dec 2016	Thursday 01 Dec 2016	2
#8DD3C7	4	6.11111111111111	Thursday 01 Dec 2016	494	Thursday 01 Dec 2016	Thursday 01 Dec 2016	2
#8DD3C7	4	6	Thursday 01 Dec 2016	494	Thursday 01 Dec 2016	Thursday 01 Dec 2016	2
#8DD3C7	4	6	Thursday 01 Dec 2016	494	Thursday 01 Dec 2016	Thursday 01 Dec 2016	2
#8DD3C7	5	6	Thursday 01 Dec 2016	494	Thursday 01 Dec 2016	Thursday 01 Dec 2016	2
#8DD3C7	5	7	Thursday 01 Dec 2016	494	Thursday 01 Dec 2016	Thursday 01 Dec 2016	2
#8DD3C7	6	7	Thursday 01 Dec 2016	494	Thursday 01 Dec 2016	Thursday 01 Dec 2016	2
#8DD3C7	6	8	Thursday 01 Dec 2016	494	Thursday 01 Dec 2016	Thursday 01 Dec 2016	2
#8DD3C7	7	8.33333333333333	Thursday 01 Dec 2016	494	Thursday 01 Dec 2016	Thursday 01 Dec 2016	2
#8DD3C7	7	9	Thursday 01 Dec 2016	494	Thursday 01 Dec 2016	Thursday 01 Dec 2016	2
#8DD3C7	7	8	Thursday 01 Dec 2016	494	Thursday 01 Dec 2016	Thursday 01 Dec 2016	2
#8DD3C7	8	8	Thursday 01 Dec 2016	494	Thursday 01 Dec 2016	Thursday 01 Dec 2016	2
#8DD3C7	8	8	Thursday 01 Dec 2016	494	Thursday 01 Dec 2016	Thursday 01 Dec 2016	2
#8DD3C7	9	8	Thursday 01 Dec 2016	494	Thursday 01 Dec 2016	Thursday 01 Dec 2016	2
#8DD3C7	10	7.77777777777778	Thursday 01 Dec 2016	494	Thursday 01 Dec 2016	Thursday 01 Dec 2016	2
#8DD3C7	10	8	Thursday 01 Dec 2016	494	Thursday 01 Dec 2016	Thursday 01 Dec 2016	2
#8DD3C7	10	8	Thursday 01 Dec 2016	494	Thursday 01 Dec 2016	Thursday 01 Dec 2016	2
#8DD3C7	11	7	Thursday 01 Dec 2016	494	Thursday 01 Dec 2016	Thursday 01 Dec 2016	2
#8DD3C7	12	7	Thursday 01 Dec 2016	494	Thursday 01 Dec 2016	Thursday 01 Dec 2016	2
#8DD3C7	13	7.22222222222222	Thursday 01 Dec 2016	494	Thursday 01 Dec 2016	Thursday 01 Dec 2016	2
#8DD3C7	13	7	Thursday 01 Dec 2016	494	Thursday 01 Dec 2016	Thursday 01 Dec 2016	2
#8DD3C7	14	7	Thursday 01 Dec 2016	494	Thursday 01 Dec 2016	Thursday 01 Dec 2016	2
#8DD3C7	15	7	Thursday 01 Dec 2016	494	Thursday 01 Dec 2016	Thursday 01 Dec 2016	2
#8DD3C7	16	6.11111111111111	Thursday 01 Dec 2016	494	Thursday 01 Dec 2016	Thursday 01 Dec 2016	2
#8DD3C7	16	6	Thursday 01 Dec 2016	494	Thursday 01 Dec 2016	Thursday 01 Dec 2016	2
#8DD3C7	17	5	Thursday 01 Dec 2016	494	Thursday 01 Dec 2016	Thursday 01 Dec 2016	2
#8DD3C7	18	5	Thursday 01 Dec 2016	494	Thursday 01 Dec 2016	Thursday 01 Dec 2016	2
#8DD3C7	19	4.44444444444444	Thursday 01 Dec 2016	494	Thursday 01 Dec 2016	Thursday 01 Dec 2016	2
#8DD3C7	19	5	Thursday 01 Dec 2016	494	Thursday 01 Dec 2016	Thursday 01 Dec 2016	2
#8DD3C7	20	5	Thursday 01 Dec 2016	494	Thursday 01 Dec 2016	Thursday 01 Dec 2016	2
#8DD3C7	20	5	Thursday 01 Dec 2016	494	Thursday 01 Dec 2016	Thursday 01 Dec 2016	2
#8DD3C7	20	5	Thursday 01 Dec 2016	494	Thursday 01 Dec 2016	Thursday 01 Dec 2016	2
#8DD3C7	21	5	Thursday 01 Dec 2016	494	Thursday 01 Dec 2016	Thursday 01 Dec 2016	2
#8DD3C7	21	5	Thursday 01 Dec 2016	494	Thursday 01 Dec 2016	Thursday 01 Dec 2016	2
#8DD3C7	22	5	Thursday 01 Dec 2016	494	Thursday 01 Dec 2016	Thursday 01 Dec 2016	2
#8DD3C7	22	5	Thursday 01 Dec 2016	494	Thursday 01 Dec 2016	Thursday 01 Dec 2016	2
#8DD3C7	23	5	Thursday 01 Dec 2016	494	Thursday 01 Dec 2016	Thursday 01 Dec 2016	2
#8DD3C7	0	-10.1111111111111	Thursday 01 Feb 2018	495	Thursday 01 Feb 2018	Thursday 01 Feb 2018	2
#8DD3C7	1	-10	Thursday 01 Feb 2018	495	Thursday 01 Feb 2018	Thursday 01 Feb 2018	2
#8DD3C7	1	-9.88888888888889	Thursday 01 Feb 2018	495	Thursday 01 Feb 2018	Thursday 01 Feb 2018	2
#8DD3C7	3	-9.11111111111111	Thursday 01 Feb 2018	495	Thursday 01 Feb 2018	Thursday 01 Feb 2018	2
#8DD3C7	4	-8.33333333333333	Thursday 01 Feb 2018	495	Thursday 01 Feb 2018	Thursday 01 Feb 2018	2
#8DD3C7	5	-6.27777777777778	Thursday 01 Feb 2018	495	Thursday 01 Feb 2018	Thursday 01 Feb 2018	2
#8DD3C7	6	-2.88888888888889	Thursday 01 Feb 2018	495	Thursday 01 Feb 2018	Thursday 01 Feb 2018	2
#8DD3C7	7	-2.22222222222222	Thursday 01 Feb 2018	495	Thursday 01 Feb 2018	Thursday 01 Feb 2018	2
#8DD3C7	7	-2.22222222222222	Thursday 01 Feb 2018	495	Thursday 01 Feb 2018	Thursday 01 Feb 2018	2
#8DD3C7	8	-1.72222222222222	Thursday 01 Feb 2018	495	Thursday 01 Feb 2018	Thursday 01 Feb 2018	2
#8DD3C7	9	-1.22222222222222	Thursday 01 Feb 2018	495	Thursday 01 Feb 2018	Thursday 01 Feb 2018	2
#8DD3C7	10	-1.11111111111111	Thursday 01 Feb 2018	495	Thursday 01 Feb 2018	Thursday 01 Feb 2018	2
#8DD3C7	11	-0.277777777777778	Thursday 01 Feb 2018	495	Thursday 01 Feb 2018	Thursday 01 Feb 2018	2
#8DD3C7	12	0.722222222222221	Thursday 01 Feb 2018	495	Thursday 01 Feb 2018	Thursday 01 Feb 2018	2
#8DD3C7	13	1.11111111111111	Thursday 01 Feb 2018	495	Thursday 01 Feb 2018	Thursday 01 Feb 2018	2
#8DD3C7	13	1.11111111111111	Thursday 01 Feb 2018	495	Thursday 01 Feb 2018	Thursday 01 Feb 2018	2
#8DD3C7	15	2.38888888888889	Thursday 01 Feb 2018	495	Thursday 01 Feb 2018	Thursday 01 Feb 2018	2
#8DD3C7	16	2.22222222222222	Thursday 01 Feb 2018	495	Thursday 01 Feb 2018	Thursday 01 Feb 2018	2
#8DD3C7	16	1.5	Thursday 01 Feb 2018	495	Thursday 01 Feb 2018	Thursday 01 Feb 2018	2
#8DD3C7	17	2.11111111111111	Thursday 01 Feb 2018	495	Thursday 01 Feb 2018	Thursday 01 Feb 2018	2
#8DD3C7	19	2.77777777777778	Thursday 01 Feb 2018	495	Thursday 01 Feb 2018	Thursday 01 Feb 2018	2
#8DD3C7	19	2.72222222222222	Thursday 01 Feb 2018	495	Thursday 01 Feb 2018	Thursday 01 Feb 2018	2
#8DD3C7	20	-0.277777777777778	Thursday 01 Feb 2018	495	Thursday 01 Feb 2018	Thursday 01 Feb 2018	2
#8DD3C7	21	-0.277777777777778	Thursday 01 Feb 2018	495	Thursday 01 Feb 2018	Thursday 01 Feb 2018	2
#8DD3C7	22	-2.22222222222222	Thursday 01 Feb 2018	495	Thursday 01 Feb 2018	Thursday 01 Feb 2018	2
#8DD3C7	22	-2.27777777777778	Thursday 01 Feb 2018	495	Thursday 01 Feb 2018	Thursday 01 Feb 2018	2
#8DD3C7	0	15.3888888888889	Thursday 01 Jun 2017	496	Thursday 01 Jun 2017	Thursday 01 Jun 2017	2
#8DD3C7	1	15.7777777777778	Thursday 01 Jun 2017	496	Thursday 01 Jun 2017	Thursday 01 Jun 2017	2
#8DD3C7	2	15.5555555555556	Thursday 01 Jun 2017	496	Thursday 01 Jun 2017	Thursday 01 Jun 2017	2
#8DD3C7	2	15.3888888888889	Thursday 01 Jun 2017	496	Thursday 01 Jun 2017	Thursday 01 Jun 2017	2
#8DD3C7	3	15.7222222222222	Thursday 01 Jun 2017	496	Thursday 01 Jun 2017	Thursday 01 Jun 2017	2
#8DD3C7	4	15.3888888888889	Thursday 01 Jun 2017	496	Thursday 01 Jun 2017	Thursday 01 Jun 2017	2
#8DD3C7	5	14.4444444444444	Thursday 01 Jun 2017	496	Thursday 01 Jun 2017	Thursday 01 Jun 2017	2
#8DD3C7	5	13.5	Thursday 01 Jun 2017	496	Thursday 01 Jun 2017	Thursday 01 Jun 2017	2
#8DD3C7	7	14.3888888888889	Thursday 01 Jun 2017	496	Thursday 01 Jun 2017	Thursday 01 Jun 2017	2
#8DD3C7	8	14.4444444444444	Thursday 01 Jun 2017	496	Thursday 01 Jun 2017	Thursday 01 Jun 2017	2
#8DD3C7	8	14.2777777777778	Thursday 01 Jun 2017	496	Thursday 01 Jun 2017	Thursday 01 Jun 2017	2
#8DD3C7	9	14.6111111111111	Thursday 01 Jun 2017	496	Thursday 01 Jun 2017	Thursday 01 Jun 2017	2
#8DD3C7	11	17.2222222222222	Thursday 01 Jun 2017	496	Thursday 01 Jun 2017	Thursday 01 Jun 2017	2
#8DD3C7	11	17.2777777777778	Thursday 01 Jun 2017	496	Thursday 01 Jun 2017	Thursday 01 Jun 2017	2
#8DD3C7	14	17.2222222222222	Thursday 01 Jun 2017	496	Thursday 01 Jun 2017	Thursday 01 Jun 2017	2
#8DD3C7	14	17.2777777777778	Thursday 01 Jun 2017	496	Thursday 01 Jun 2017	Thursday 01 Jun 2017	2
#8DD3C7	15	16.5	Thursday 01 Jun 2017	496	Thursday 01 Jun 2017	Thursday 01 Jun 2017	2
#8DD3C7	16	17	Thursday 01 Jun 2017	496	Thursday 01 Jun 2017	Thursday 01 Jun 2017	2
#8DD3C7	17	16.6666666666667	Thursday 01 Jun 2017	496	Thursday 01 Jun 2017	Thursday 01 Jun 2017	2
#8DD3C7	18	15.7777777777778	Thursday 01 Jun 2017	496	Thursday 01 Jun 2017	Thursday 01 Jun 2017	2
#8DD3C7	19	16.1111111111111	Thursday 01 Jun 2017	496	Thursday 01 Jun 2017	Thursday 01 Jun 2017	2
#8DD3C7	20	15	Thursday 01 Jun 2017	496	Thursday 01 Jun 2017	Thursday 01 Jun 2017	2
#8DD3C7	21	13.8888888888889	Thursday 01 Jun 2017	496	Thursday 01 Jun 2017	Thursday 01 Jun 2017	2
#8DD3C7	23	12.7777777777778	Thursday 01 Jun 2017	496	Thursday 01 Jun 2017	Thursday 01 Jun 2017	2
#8DD3C7	23	12.7222222222222	Thursday 01 Jun 2017	496	Thursday 01 Jun 2017	Thursday 01 Jun 2017	2
#8DD3C7	0	0.777777777777777	Thursday 01 Mar 2018	497	Thursday 01 Mar 2018	Thursday 01 Mar 2018	2
#8DD3C7	1	0.555555555555556	Thursday 01 Mar 2018	497	Thursday 01 Mar 2018	Thursday 01 Mar 2018	2
#8DD3C7	1	0.777777777777777	Thursday 01 Mar 2018	497	Thursday 01 Mar 2018	Thursday 01 Mar 2018	2
#8DD3C7	3	0.999999999999998	Thursday 01 Mar 2018	497	Thursday 01 Mar 2018	Thursday 01 Mar 2018	2
#8DD3C7	4	1.11111111111111	Thursday 01 Mar 2018	497	Thursday 01 Mar 2018	Thursday 01 Mar 2018	2
#8DD3C7	5	1.38888888888889	Thursday 01 Mar 2018	497	Thursday 01 Mar 2018	Thursday 01 Mar 2018	2
#8DD3C7	7	1.66666666666667	Thursday 01 Mar 2018	497	Thursday 01 Mar 2018	Thursday 01 Mar 2018	2
#8DD3C7	7	1.38888888888889	Thursday 01 Mar 2018	497	Thursday 01 Mar 2018	Thursday 01 Mar 2018	2
#8DD3C7	8	1.27777777777778	Thursday 01 Mar 2018	497	Thursday 01 Mar 2018	Thursday 01 Mar 2018	2
#8DD3C7	9	0.88888888888889	Thursday 01 Mar 2018	497	Thursday 01 Mar 2018	Thursday 01 Mar 2018	2
#8DD3C7	10	1.66666666666667	Thursday 01 Mar 2018	497	Thursday 01 Mar 2018	Thursday 01 Mar 2018	2
#8DD3C7	10	0.499999999999999	Thursday 01 Mar 2018	497	Thursday 01 Mar 2018	Thursday 01 Mar 2018	2
#8DD3C7	11	1.61111111111111	Thursday 01 Mar 2018	497	Thursday 01 Mar 2018	Thursday 01 Mar 2018	2
#8DD3C7	12	1.61111111111111	Thursday 01 Mar 2018	497	Thursday 01 Mar 2018	Thursday 01 Mar 2018	2
#8DD3C7	13	1.11111111111111	Thursday 01 Mar 2018	497	Thursday 01 Mar 2018	Thursday 01 Mar 2018	2
#8DD3C7	13	1.27777777777778	Thursday 01 Mar 2018	497	Thursday 01 Mar 2018	Thursday 01 Mar 2018	2
#8DD3C7	18	-0.388888888888889	Thursday 01 Mar 2018	497	Thursday 01 Mar 2018	Thursday 01 Mar 2018	2
#8DD3C7	19	0.555555555555556	Thursday 01 Mar 2018	497	Thursday 01 Mar 2018	Thursday 01 Mar 2018	2
#8DD3C7	19	-0.277777777777778	Thursday 01 Mar 2018	497	Thursday 01 Mar 2018	Thursday 01 Mar 2018	2
#8DD3C7	20	-0.277777777777778	Thursday 01 Mar 2018	497	Thursday 01 Mar 2018	Thursday 01 Mar 2018	2
