x	y	label	key	clickSelects	showSelected1	PANEL	group
23	25	Wednesday 03 Aug 2016	Wednesday 03 Aug 2016	Wednesday 03 Aug 2016	Wednesday 03 Aug 2016	2	748
23	25	Thursday 04 Aug 2016	Thursday 04 Aug 2016	Thursday 04 Aug 2016	Thursday 04 Aug 2016	2	506
23	28	Friday 05 Aug 2016	Friday 05 Aug 2016	Friday 05 Aug 2016	Friday 05 Aug 2016	2	18
23	22	Saturday 06 Aug 2016	Saturday 06 Aug 2016	Saturday 06 Aug 2016	Saturday 06 Aug 2016	2	268
23	20	Sunday 07 Aug 2016	Sunday 07 Aug 2016	Sunday 07 Aug 2016	Sunday 07 Aug 2016	2	395
23	20	Monday 08 Aug 2016	Monday 08 Aug 2016	Monday 08 Aug 2016	Monday 08 Aug 2016	2	153
23	24	Tuesday 09 Aug 2016	Tuesday 09 Aug 2016	Tuesday 09 Aug 2016	Tuesday 09 Aug 2016	2	649
23	27	Wednesday 10 Aug 2016	Wednesday 10 Aug 2016	Wednesday 10 Aug 2016	Wednesday 10 Aug 2016	2	777
23	27	Thursday 11 Aug 2016	Thursday 11 Aug 2016	Thursday 11 Aug 2016	Thursday 11 Aug 2016	2	535
23	19	Friday 12 Aug 2016	Friday 12 Aug 2016	Friday 12 Aug 2016	Friday 12 Aug 2016	2	47
23	19	Saturday 13 Aug 2016	Saturday 13 Aug 2016	Saturday 13 Aug 2016	Saturday 13 Aug 2016	2	297
23	20	Sunday 14 Aug 2016	Sunday 14 Aug 2016	Sunday 14 Aug 2016	Sunday 14 Aug 2016	2	424
23	22	Monday 15 Aug 2016	Monday 15 Aug 2016	Monday 15 Aug 2016	Monday 15 Aug 2016	2	182
23	18	Tuesday 16 Aug 2016	Tuesday 16 Aug 2016	Tuesday 16 Aug 2016	Tuesday 16 Aug 2016	2	678
23	23	Wednesday 17 Aug 2016	Wednesday 17 Aug 2016	Wednesday 17 Aug 2016	Wednesday 17 Aug 2016	2	806
23	21	Thursday 18 Aug 2016	Thursday 18 Aug 2016	Thursday 18 Aug 2016	Thursday 18 Aug 2016	2	564
23	23	Friday 19 Aug 2016	Friday 19 Aug 2016	Friday 19 Aug 2016	Friday 19 Aug 2016	2	76
23	26	Saturday 20 Aug 2016	Saturday 20 Aug 2016	Saturday 20 Aug 2016	Saturday 20 Aug 2016	2	326
23	21	Sunday 21 Aug 2016	Sunday 21 Aug 2016	Sunday 21 Aug 2016	Sunday 21 Aug 2016	2	453
23	17	Monday 22 Aug 2016	Monday 22 Aug 2016	Monday 22 Aug 2016	Monday 22 Aug 2016	2	211
23	22	Tuesday 23 Aug 2016	Tuesday 23 Aug 2016	Tuesday 23 Aug 2016	Tuesday 23 Aug 2016	2	707
23	24	Wednesday 24 Aug 2016	Wednesday 24 Aug 2016	Wednesday 24 Aug 2016	Wednesday 24 Aug 2016	2	835
23	24	Thursday 25 Aug 2016	Thursday 25 Aug 2016	Thursday 25 Aug 2016	Thursday 25 Aug 2016	2	592
23	23	Friday 26 Aug 2016	Friday 26 Aug 2016	Friday 26 Aug 2016	Friday 26 Aug 2016	2	104
23	22	Saturday 27 Aug 2016	Saturday 27 Aug 2016	Saturday 27 Aug 2016	Saturday 27 Aug 2016	2	354
23	23	Sunday 28 Aug 2016	Sunday 28 Aug 2016	Sunday 28 Aug 2016	Sunday 28 Aug 2016	2	481
23	19	Monday 29 Aug 2016	Monday 29 Aug 2016	Monday 29 Aug 2016	Monday 29 Aug 2016	2	239
23	23	Tuesday 30 Aug 2016	Tuesday 30 Aug 2016	Tuesday 30 Aug 2016	Tuesday 30 Aug 2016	2	735
23	21	Wednesday 31 Aug 2016	Wednesday 31 Aug 2016	Wednesday 31 Aug 2016	Wednesday 31 Aug 2016	2	862
23	18	Thursday 01 Sep 2016	Thursday 01 Sep 2016	Thursday 01 Sep 2016	Thursday 01 Sep 2016	2	498
23	16	Friday 02 Sep 2016	Friday 02 Sep 2016	Friday 02 Sep 2016	Friday 02 Sep 2016	2	10
23	17	Saturday 03 Sep 2016	Saturday 03 Sep 2016	Saturday 03 Sep 2016	Saturday 03 Sep 2016	2	260
23	19	Sunday 04 Sep 2016	Sunday 04 Sep 2016	Sunday 04 Sep 2016	Sunday 04 Sep 2016	2	387
23	19	Monday 05 Sep 2016	Monday 05 Sep 2016	Monday 05 Sep 2016	Monday 05 Sep 2016	2	144
23	22	Tuesday 06 Sep 2016	Tuesday 06 Sep 2016	Tuesday 06 Sep 2016	Tuesday 06 Sep 2016	2	640
23	24	Wednesday 07 Sep 2016	Wednesday 07 Sep 2016	Wednesday 07 Sep 2016	Wednesday 07 Sep 2016	2	768
23	24	Thursday 08 Sep 2016	Thursday 08 Sep 2016	Thursday 08 Sep 2016	Thursday 08 Sep 2016	2	526
23	22	Friday 09 Sep 2016	Friday 09 Sep 2016	Friday 09 Sep 2016	Friday 09 Sep 2016	2	38
23	25	Saturday 10 Sep 2016	Saturday 10 Sep 2016	Saturday 10 Sep 2016	Saturday 10 Sep 2016	2	288
23	13	Sunday 11 Sep 2016	Sunday 11 Sep 2016	Sunday 11 Sep 2016	Sunday 11 Sep 2016	2	415
23	17	Monday 12 Sep 2016	Monday 12 Sep 2016	Monday 12 Sep 2016	Monday 12 Sep 2016	2	173
23	22	Tuesday 13 Sep 2016	Tuesday 13 Sep 2016	Tuesday 13 Sep 2016	Tuesday 13 Sep 2016	2	669
23	13	Wednesday 14 Sep 2016	Wednesday 14 Sep 2016	Wednesday 14 Sep 2016	Wednesday 14 Sep 2016	2	797
23	13	Thursday 15 Sep 2016	Thursday 15 Sep 2016	Thursday 15 Sep 2016	Thursday 15 Sep 2016	2	555
23	17	Friday 16 Sep 2016	Friday 16 Sep 2016	Friday 16 Sep 2016	Friday 16 Sep 2016	2	67
23	22	Saturday 17 Sep 2016	Saturday 17 Sep 2016	Saturday 17 Sep 2016	Saturday 17 Sep 2016	2	317
23	21	Sunday 18 Sep 2016	Sunday 18 Sep 2016	Sunday 18 Sep 2016	Sunday 18 Sep 2016	2	444
23	19	Monday 19 Sep 2016	Monday 19 Sep 2016	Monday 19 Sep 2016	Monday 19 Sep 2016	2	202
23	20	Tuesday 20 Sep 2016	Tuesday 20 Sep 2016	Tuesday 20 Sep 2016	Tuesday 20 Sep 2016	2	698
23	20	Wednesday 21 Sep 2016	Wednesday 21 Sep 2016	Wednesday 21 Sep 2016	Wednesday 21 Sep 2016	2	826
23	13	Thursday 22 Sep 2016	Thursday 22 Sep 2016	Thursday 22 Sep 2016	Thursday 22 Sep 2016	2	583
23	11	Friday 23 Sep 2016	Friday 23 Sep 2016	Friday 23 Sep 2016	Friday 23 Sep 2016	2	95
23	10	Saturday 24 Sep 2016	Saturday 24 Sep 2016	Saturday 24 Sep 2016	Saturday 24 Sep 2016	2	345
23	8	Sunday 25 Sep 2016	Sunday 25 Sep 2016	Sunday 25 Sep 2016	Sunday 25 Sep 2016	2	472
23	14	Monday 26 Sep 2016	Monday 26 Sep 2016	Monday 26 Sep 2016	Monday 26 Sep 2016	2	230
23	15	Tuesday 27 Sep 2016	Tuesday 27 Sep 2016	Tuesday 27 Sep 2016	Tuesday 27 Sep 2016	2	726
23	12	Wednesday 28 Sep 2016	Wednesday 28 Sep 2016	Wednesday 28 Sep 2016	Wednesday 28 Sep 2016	2	854
23	13	Thursday 29 Sep 2016	Thursday 29 Sep 2016	Thursday 29 Sep 2016	Thursday 29 Sep 2016	2	610
23	15	Friday 30 Sep 2016	Friday 30 Sep 2016	Friday 30 Sep 2016	Friday 30 Sep 2016	2	122
23	14	Saturday 01 Oct 2016	Saturday 01 Oct 2016	Saturday 01 Oct 2016	Saturday 01 Oct 2016	2	250
23	13	Sunday 02 Oct 2016	Sunday 02 Oct 2016	Sunday 02 Oct 2016	Sunday 02 Oct 2016	2	377
23	11	Monday 03 Oct 2016	Monday 03 Oct 2016	Monday 03 Oct 2016	Monday 03 Oct 2016	2	134
23	11	Tuesday 04 Oct 2016	Tuesday 04 Oct 2016	Tuesday 04 Oct 2016	Tuesday 04 Oct 2016	2	630
23	15	Wednesday 05 Oct 2016	Wednesday 05 Oct 2016	Wednesday 05 Oct 2016	Wednesday 05 Oct 2016	2	758
23	15	Thursday 06 Oct 2016	Thursday 06 Oct 2016	Thursday 06 Oct 2016	Thursday 06 Oct 2016	2	516
23	17	Friday 07 Oct 2016	Friday 07 Oct 2016	Friday 07 Oct 2016	Friday 07 Oct 2016	2	28
23	12	Saturday 08 Oct 2016	Saturday 08 Oct 2016	Saturday 08 Oct 2016	Saturday 08 Oct 2016	2	278
23	8	Sunday 09 Oct 2016	Sunday 09 Oct 2016	Sunday 09 Oct 2016	Sunday 09 Oct 2016	2	405
23	7	Monday 10 Oct 2016	Monday 10 Oct 2016	Monday 10 Oct 2016	Monday 10 Oct 2016	2	163
23	12	Tuesday 11 Oct 2016	Tuesday 11 Oct 2016	Tuesday 11 Oct 2016	Tuesday 11 Oct 2016	2	659
23	15	Wednesday 12 Oct 2016	Wednesday 12 Oct 2016	Wednesday 12 Oct 2016	Wednesday 12 Oct 2016	2	787
23	6	Thursday 13 Oct 2016	Thursday 13 Oct 2016	Thursday 13 Oct 2016	Thursday 13 Oct 2016	2	545
23	7	Friday 14 Oct 2016	Friday 14 Oct 2016	Friday 14 Oct 2016	Friday 14 Oct 2016	2	57
23	11	Saturday 15 Oct 2016	Saturday 15 Oct 2016	Saturday 15 Oct 2016	Saturday 15 Oct 2016	2	307
23	15	Sunday 16 Oct 2016	Sunday 16 Oct 2016	Sunday 16 Oct 2016	Sunday 16 Oct 2016	2	434
23	11	Monday 17 Oct 2016	Monday 17 Oct 2016	Monday 17 Oct 2016	Monday 17 Oct 2016	2	192
23	20	Tuesday 18 Oct 2016	Tuesday 18 Oct 2016	Tuesday 18 Oct 2016	Tuesday 18 Oct 2016	2	688
23	11	Wednesday 19 Oct 2016	Wednesday 19 Oct 2016	Wednesday 19 Oct 2016	Wednesday 19 Oct 2016	2	816
23	11	Thursday 20 Oct 2016	Thursday 20 Oct 2016	Thursday 20 Oct 2016	Thursday 20 Oct 2016	2	573
23	8	Friday 21 Oct 2016	Friday 21 Oct 2016	Friday 21 Oct 2016	Friday 21 Oct 2016	2	85
23	3	Saturday 22 Oct 2016	Saturday 22 Oct 2016	Saturday 22 Oct 2016	Saturday 22 Oct 2016	2	335
23	7	Sunday 23 Oct 2016	Sunday 23 Oct 2016	Sunday 23 Oct 2016	Sunday 23 Oct 2016	2	462
23	4	Monday 24 Oct 2016	Monday 24 Oct 2016	Monday 24 Oct 2016	Monday 24 Oct 2016	2	220
23	0.999999999999998	Tuesday 25 Oct 2016	Tuesday 25 Oct 2016	Tuesday 25 Oct 2016	Tuesday 25 Oct 2016	2	716
23	2	Wednesday 26 Oct 2016	Wednesday 26 Oct 2016	Wednesday 26 Oct 2016	Wednesday 26 Oct 2016	2	844
23	3	Thursday 27 Oct 2016	Thursday 27 Oct 2016	Thursday 27 Oct 2016	Thursday 27 Oct 2016	2	601
23	4	Friday 28 Oct 2016	Friday 28 Oct 2016	Friday 28 Oct 2016	Friday 28 Oct 2016	2	113
23	7	Saturday 29 Oct 2016	Saturday 29 Oct 2016	Saturday 29 Oct 2016	Saturday 29 Oct 2016	2	363
23	5	Sunday 30 Oct 2016	Sunday 30 Oct 2016	Sunday 30 Oct 2016	Sunday 30 Oct 2016	2	490
23	2	Monday 31 Oct 2016	Monday 31 Oct 2016	Monday 31 Oct 2016	Monday 31 Oct 2016	2	247
23	11	Tuesday 01 Nov 2016	Tuesday 01 Nov 2016	Tuesday 01 Nov 2016	Tuesday 01 Nov 2016	2	619
23	12	Wednesday 02 Nov 2016	Wednesday 02 Nov 2016	Wednesday 02 Nov 2016	Wednesday 02 Nov 2016	2	747
23	8	Thursday 03 Nov 2016	Thursday 03 Nov 2016	Thursday 03 Nov 2016	Thursday 03 Nov 2016	2	505
23	0.999999999999998	Friday 04 Nov 2016	Friday 04 Nov 2016	Friday 04 Nov 2016	Friday 04 Nov 2016	2	17
23	6	Saturday 05 Nov 2016	Saturday 05 Nov 2016	Saturday 05 Nov 2016	Saturday 05 Nov 2016	2	267
22	-1	Sunday 06 Nov 2016	Sunday 06 Nov 2016	Sunday 06 Nov 2016	Sunday 06 Nov 2016	2	394
23	6	Monday 07 Nov 2016	Monday 07 Nov 2016	Monday 07 Nov 2016	Monday 07 Nov 2016	2	152
23	10	Tuesday 08 Nov 2016	Tuesday 08 Nov 2016	Tuesday 08 Nov 2016	Tuesday 08 Nov 2016	2	648
23	0	Wednesday 09 Nov 2016	Wednesday 09 Nov 2016	Wednesday 09 Nov 2016	Wednesday 09 Nov 2016	2	776
23	12	Thursday 10 Nov 2016	Thursday 10 Nov 2016	Thursday 10 Nov 2016	Thursday 10 Nov 2016	2	534
23	0	Friday 11 Nov 2016	Friday 11 Nov 2016	Friday 11 Nov 2016	Friday 11 Nov 2016	2	46
23	7	Saturday 12 Nov 2016	Saturday 12 Nov 2016	Saturday 12 Nov 2016	Saturday 12 Nov 2016	2	296
23	7	Sunday 13 Nov 2016	Sunday 13 Nov 2016	Sunday 13 Nov 2016	Sunday 13 Nov 2016	2	423
23	6	Monday 14 Nov 2016	Monday 14 Nov 2016	Monday 14 Nov 2016	Monday 14 Nov 2016	2	181
23	7	Tuesday 15 Nov 2016	Tuesday 15 Nov 2016	Tuesday 15 Nov 2016	Tuesday 15 Nov 2016	2	677
23	7	Wednesday 16 Nov 2016	Wednesday 16 Nov 2016	Wednesday 16 Nov 2016	Wednesday 16 Nov 2016	2	805
23	3	Thursday 17 Nov 2016	Thursday 17 Nov 2016	Thursday 17 Nov 2016	Thursday 17 Nov 2016	2	563
23	4	Friday 18 Nov 2016	Friday 18 Nov 2016	Friday 18 Nov 2016	Friday 18 Nov 2016	2	75
23	8	Saturday 19 Nov 2016	Saturday 19 Nov 2016	Saturday 19 Nov 2016	Saturday 19 Nov 2016	2	325
23	0	Sunday 20 Nov 2016	Sunday 20 Nov 2016	Sunday 20 Nov 2016	Sunday 20 Nov 2016	2	452
23	-2	Monday 21 Nov 2016	Monday 21 Nov 2016	Monday 21 Nov 2016	Monday 21 Nov 2016	2	210
23	-1	Tuesday 22 Nov 2016	Tuesday 22 Nov 2016	Tuesday 22 Nov 2016	Tuesday 22 Nov 2016	2	706
23	-2	Wednesday 23 Nov 2016	Wednesday 23 Nov 2016	Wednesday 23 Nov 2016	Wednesday 23 Nov 2016	2	834
23	0	Thursday 24 Nov 2016	Thursday 24 Nov 2016	Thursday 24 Nov 2016	Thursday 24 Nov 2016	2	591
23	0.999999999999998	Friday 25 Nov 2016	Friday 25 Nov 2016	Friday 25 Nov 2016	Friday 25 Nov 2016	2	103
23	0.999999999999998	Saturday 26 Nov 2016	Saturday 26 Nov 2016	Saturday 26 Nov 2016	Saturday 26 Nov 2016	2	353
23	0	Sunday 27 Nov 2016	Sunday 27 Nov 2016	Sunday 27 Nov 2016	Sunday 27 Nov 2016	2	480
23	-2	Monday 28 Nov 2016	Monday 28 Nov 2016	Monday 28 Nov 2016	Monday 28 Nov 2016	2	238
23	0.999999999999998	Tuesday 29 Nov 2016	Tuesday 29 Nov 2016	Tuesday 29 Nov 2016	Tuesday 29 Nov 2016	2	734
23	8	Wednesday 30 Nov 2016	Wednesday 30 Nov 2016	Wednesday 30 Nov 2016	Wednesday 30 Nov 2016	2	861
23	5	Thursday 01 Dec 2016	Thursday 01 Dec 2016	Thursday 01 Dec 2016	Thursday 01 Dec 2016	2	494
23	2	Friday 02 Dec 2016	Friday 02 Dec 2016	Friday 02 Dec 2016	Friday 02 Dec 2016	2	6
23	0	Saturday 03 Dec 2016	Saturday 03 Dec 2016	Saturday 03 Dec 2016	Saturday 03 Dec 2016	2	256
23	-3	Sunday 04 Dec 2016	Sunday 04 Dec 2016	Sunday 04 Dec 2016	Sunday 04 Dec 2016	2	383
23	-3	Monday 05 Dec 2016	Monday 05 Dec 2016	Monday 05 Dec 2016	Monday 05 Dec 2016	2	140
23	-1	Tuesday 06 Dec 2016	Tuesday 06 Dec 2016	Tuesday 06 Dec 2016	Tuesday 06 Dec 2016	2	636
23	2	Wednesday 07 Dec 2016	Wednesday 07 Dec 2016	Wednesday 07 Dec 2016	Wednesday 07 Dec 2016	2	764
23	-2	Thursday 08 Dec 2016	Thursday 08 Dec 2016	Thursday 08 Dec 2016	Thursday 08 Dec 2016	2	522
23	-7	Friday 09 Dec 2016	Friday 09 Dec 2016	Friday 09 Dec 2016	Friday 09 Dec 2016	2	34
23	-11	Saturday 10 Dec 2016	Saturday 10 Dec 2016	Saturday 10 Dec 2016	Saturday 10 Dec 2016	2	284
23	-4	Sunday 11 Dec 2016	Sunday 11 Dec 2016	Sunday 11 Dec 2016	Sunday 11 Dec 2016	2	411
23	-5	Monday 12 Dec 2016	Monday 12 Dec 2016	Monday 12 Dec 2016	Monday 12 Dec 2016	2	169
23	0	Tuesday 13 Dec 2016	Tuesday 13 Dec 2016	Tuesday 13 Dec 2016	Tuesday 13 Dec 2016	2	665
23	-7	Wednesday 14 Dec 2016	Wednesday 14 Dec 2016	Wednesday 14 Dec 2016	Wednesday 14 Dec 2016	2	793
23	-20	Thursday 15 Dec 2016	Thursday 15 Dec 2016	Thursday 15 Dec 2016	Thursday 15 Dec 2016	2	551
23	-16	Friday 16 Dec 2016	Friday 16 Dec 2016	Friday 16 Dec 2016	Friday 16 Dec 2016	2	63
23	-8	Saturday 17 Dec 2016	Saturday 17 Dec 2016	Saturday 17 Dec 2016	Saturday 17 Dec 2016	2	313
23	-15	Sunday 18 Dec 2016	Sunday 18 Dec 2016	Sunday 18 Dec 2016	Sunday 18 Dec 2016	2	440
23	-13	Monday 19 Dec 2016	Monday 19 Dec 2016	Monday 19 Dec 2016	Monday 19 Dec 2016	2	198
23	-3	Tuesday 20 Dec 2016	Tuesday 20 Dec 2016	Tuesday 20 Dec 2016	Tuesday 20 Dec 2016	2	694
23	0.999999999999998	Wednesday 21 Dec 2016	Wednesday 21 Dec 2016	Wednesday 21 Dec 2016	Wednesday 21 Dec 2016	2	822
23	0.999999999999998	Thursday 22 Dec 2016	Thursday 22 Dec 2016	Thursday 22 Dec 2016	Thursday 22 Dec 2016	2	579
23	0.999999999999998	Friday 23 Dec 2016	Friday 23 Dec 2016	Friday 23 Dec 2016	Friday 23 Dec 2016	2	91
23	3	Saturday 24 Dec 2016	Saturday 24 Dec 2016	Saturday 24 Dec 2016	Saturday 24 Dec 2016	2	341
23	-10	Sunday 25 Dec 2016	Sunday 25 Dec 2016	Sunday 25 Dec 2016	Sunday 25 Dec 2016	2	468
23	2	Monday 26 Dec 2016	Monday 26 Dec 2016	Monday 26 Dec 2016	Monday 26 Dec 2016	2	226
23	0	Tuesday 27 Dec 2016	Tuesday 27 Dec 2016	Tuesday 27 Dec 2016	Tuesday 27 Dec 2016	2	722
23	-7	Wednesday 28 Dec 2016	Wednesday 28 Dec 2016	Wednesday 28 Dec 2016	Wednesday 28 Dec 2016	2	850
23	0	Thursday 29 Dec 2016	Thursday 29 Dec 2016	Thursday 29 Dec 2016	Thursday 29 Dec 2016	2	607
23	-10	Friday 30 Dec 2016	Friday 30 Dec 2016	Friday 30 Dec 2016	Friday 30 Dec 2016	2	119
23	-9	Saturday 31 Dec 2016	Saturday 31 Dec 2016	Saturday 31 Dec 2016	Saturday 31 Dec 2016	2	369
23	-4	Sunday 01 Jan 2017	Sunday 01 Jan 2017	Sunday 01 Jan 2017	Sunday 01 Jan 2017	2	372
23	-6	Monday 02 Jan 2017	Monday 02 Jan 2017	Monday 02 Jan 2017	Monday 02 Jan 2017	2	129
23	0	Tuesday 03 Jan 2017	Tuesday 03 Jan 2017	Tuesday 03 Jan 2017	Tuesday 03 Jan 2017	2	625
23	-5	Wednesday 04 Jan 2017	Wednesday 04 Jan 2017	Wednesday 04 Jan 2017	Wednesday 04 Jan 2017	2	753
23	-7	Thursday 05 Jan 2017	Thursday 05 Jan 2017	Thursday 05 Jan 2017	Thursday 05 Jan 2017	2	511
23	-14	Friday 06 Jan 2017	Friday 06 Jan 2017	Friday 06 Jan 2017	Friday 06 Jan 2017	2	23
23	-17	Saturday 07 Jan 2017	Saturday 07 Jan 2017	Saturday 07 Jan 2017	Saturday 07 Jan 2017	2	273
23	-17	Sunday 08 Jan 2017	Sunday 08 Jan 2017	Sunday 08 Jan 2017	Sunday 08 Jan 2017	2	400
23	-7	Monday 09 Jan 2017	Monday 09 Jan 2017	Monday 09 Jan 2017	Monday 09 Jan 2017	2	158
23	0.999999999999998	Tuesday 10 Jan 2017	Tuesday 10 Jan 2017	Tuesday 10 Jan 2017	Tuesday 10 Jan 2017	2	654
23	5	Wednesday 11 Jan 2017	Wednesday 11 Jan 2017	Wednesday 11 Jan 2017	Wednesday 11 Jan 2017	2	782
23	0.999999999999998	Thursday 12 Jan 2017	Thursday 12 Jan 2017	Thursday 12 Jan 2017	Thursday 12 Jan 2017	2	540
23	-14	Friday 13 Jan 2017	Friday 13 Jan 2017	Friday 13 Jan 2017	Friday 13 Jan 2017	2	52
23	-8	Saturday 14 Jan 2017	Saturday 14 Jan 2017	Saturday 14 Jan 2017	Saturday 14 Jan 2017	2	302
23	-8	Sunday 15 Jan 2017	Sunday 15 Jan 2017	Sunday 15 Jan 2017	Sunday 15 Jan 2017	2	429
23	0	Monday 16 Jan 2017	Monday 16 Jan 2017	Monday 16 Jan 2017	Monday 16 Jan 2017	2	187
23	-5	Tuesday 17 Jan 2017	Tuesday 17 Jan 2017	Tuesday 17 Jan 2017	Tuesday 17 Jan 2017	2	683
23	-2	Wednesday 18 Jan 2017	Wednesday 18 Jan 2017	Wednesday 18 Jan 2017	Wednesday 18 Jan 2017	2	811
23	0.999999999999998	Thursday 19 Jan 2017	Thursday 19 Jan 2017	Thursday 19 Jan 2017	Thursday 19 Jan 2017	2	568
23	0.999999999999998	Friday 20 Jan 2017	Friday 20 Jan 2017	Friday 20 Jan 2017	Friday 20 Jan 2017	2	80
23	0.999999999999998	Saturday 21 Jan 2017	Saturday 21 Jan 2017	Saturday 21 Jan 2017	Saturday 21 Jan 2017	2	330
23	-2	Sunday 22 Jan 2017	Sunday 22 Jan 2017	Sunday 22 Jan 2017	Sunday 22 Jan 2017	2	457
23	-4	Monday 23 Jan 2017	Monday 23 Jan 2017	Monday 23 Jan 2017	Monday 23 Jan 2017	2	215
23	-3	Tuesday 24 Jan 2017	Tuesday 24 Jan 2017	Tuesday 24 Jan 2017	Tuesday 24 Jan 2017	2	711
23	0	Wednesday 25 Jan 2017	Wednesday 25 Jan 2017	Wednesday 25 Jan 2017	Wednesday 25 Jan 2017	2	839
23	0.999999999999998	Thursday 26 Jan 2017	Thursday 26 Jan 2017	Thursday 26 Jan 2017	Thursday 26 Jan 2017	2	596
23	-2	Friday 27 Jan 2017	Friday 27 Jan 2017	Friday 27 Jan 2017	Friday 27 Jan 2017	2	108
23	0	Saturday 28 Jan 2017	Saturday 28 Jan 2017	Saturday 28 Jan 2017	Saturday 28 Jan 2017	2	358
23	-5	Sunday 29 Jan 2017	Sunday 29 Jan 2017	Sunday 29 Jan 2017	Sunday 29 Jan 2017	2	485
23	-13	Monday 30 Jan 2017	Monday 30 Jan 2017	Monday 30 Jan 2017	Monday 30 Jan 2017	2	243
23	-13	Tuesday 31 Jan 2017	Tuesday 31 Jan 2017	Tuesday 31 Jan 2017	Tuesday 31 Jan 2017	2	738
23	-7	Wednesday 01 Feb 2017	Wednesday 01 Feb 2017	Wednesday 01 Feb 2017	Wednesday 01 Feb 2017	2	741
23	-8	Thursday 02 Feb 2017	Thursday 02 Feb 2017	Thursday 02 Feb 2017	Thursday 02 Feb 2017	2	499
23	-8	Friday 03 Feb 2017	Friday 03 Feb 2017	Friday 03 Feb 2017	Friday 03 Feb 2017	2	11
23	-4	Saturday 04 Feb 2017	Saturday 04 Feb 2017	Saturday 04 Feb 2017	Saturday 04 Feb 2017	2	261
23	-3	Sunday 05 Feb 2017	Sunday 05 Feb 2017	Sunday 05 Feb 2017	Sunday 05 Feb 2017	2	388
23	-10	Monday 06 Feb 2017	Monday 06 Feb 2017	Monday 06 Feb 2017	Monday 06 Feb 2017	2	145
23	-1	Tuesday 07 Feb 2017	Tuesday 07 Feb 2017	Tuesday 07 Feb 2017	Tuesday 07 Feb 2017	2	641
23	-8	Wednesday 08 Feb 2017	Wednesday 08 Feb 2017	Wednesday 08 Feb 2017	Wednesday 08 Feb 2017	2	769
23	-14	Thursday 09 Feb 2017	Thursday 09 Feb 2017	Thursday 09 Feb 2017	Thursday 09 Feb 2017	2	527
23	-13	Friday 10 Feb 2017	Friday 10 Feb 2017	Friday 10 Feb 2017	Friday 10 Feb 2017	2	39
23	-13	Saturday 11 Feb 2017	Saturday 11 Feb 2017	Saturday 11 Feb 2017	Saturday 11 Feb 2017	2	289
23	-3	Sunday 12 Feb 2017	Sunday 12 Feb 2017	Sunday 12 Feb 2017	Sunday 12 Feb 2017	2	416
23	-5	Monday 13 Feb 2017	Monday 13 Feb 2017	Monday 13 Feb 2017	Monday 13 Feb 2017	2	174
23	-5	Tuesday 14 Feb 2017	Tuesday 14 Feb 2017	Tuesday 14 Feb 2017	Tuesday 14 Feb 2017	2	670
23	-4	Wednesday 15 Feb 2017	Wednesday 15 Feb 2017	Wednesday 15 Feb 2017	Wednesday 15 Feb 2017	2	798
23	-4	Thursday 16 Feb 2017	Thursday 16 Feb 2017	Thursday 16 Feb 2017	Thursday 16 Feb 2017	2	556
23	-4	Friday 17 Feb 2017	Friday 17 Feb 2017	Friday 17 Feb 2017	Friday 17 Feb 2017	2	68
23	6	Saturday 18 Feb 2017	Saturday 18 Feb 2017	Saturday 18 Feb 2017	Saturday 18 Feb 2017	2	318
23	2	Sunday 19 Feb 2017	Sunday 19 Feb 2017	Sunday 19 Feb 2017	Sunday 19 Feb 2017	2	445
23	-5	Monday 20 Feb 2017	Monday 20 Feb 2017	Monday 20 Feb 2017	Monday 20 Feb 2017	2	203
23	0	Tuesday 21 Feb 2017	Tuesday 21 Feb 2017	Tuesday 21 Feb 2017	Tuesday 21 Feb 2017	2	699
23	2	Wednesday 22 Feb 2017	Wednesday 22 Feb 2017	Wednesday 22 Feb 2017	Wednesday 22 Feb 2017	2	827
23	3	Thursday 23 Feb 2017	Thursday 23 Feb 2017	Thursday 23 Feb 2017	Thursday 23 Feb 2017	2	584
23	0.999999999999998	Friday 24 Feb 2017	Friday 24 Feb 2017	Friday 24 Feb 2017	Friday 24 Feb 2017	2	96
23	2	Saturday 25 Feb 2017	Saturday 25 Feb 2017	Saturday 25 Feb 2017	Saturday 25 Feb 2017	2	346
23	-1	Sunday 26 Feb 2017	Sunday 26 Feb 2017	Sunday 26 Feb 2017	Sunday 26 Feb 2017	2	473
23	0	Monday 27 Feb 2017	Monday 27 Feb 2017	Monday 27 Feb 2017	Monday 27 Feb 2017	2	231
23	6	Tuesday 28 Feb 2017	Tuesday 28 Feb 2017	Tuesday 28 Feb 2017	Tuesday 28 Feb 2017	2	727
23	3	Wednesday 01 Mar 2017	Wednesday 01 Mar 2017	Wednesday 01 Mar 2017	Wednesday 01 Mar 2017	2	743
23	-9	Thursday 02 Mar 2017	Thursday 02 Mar 2017	Thursday 02 Mar 2017	Thursday 02 Mar 2017	2	501
23	-14	Friday 03 Mar 2017	Friday 03 Mar 2017	Friday 03 Mar 2017	Friday 03 Mar 2017	2	13
23	-15	Saturday 04 Mar 2017	Saturday 04 Mar 2017	Saturday 04 Mar 2017	Saturday 04 Mar 2017	2	263
23	-10	Sunday 05 Mar 2017	Sunday 05 Mar 2017	Sunday 05 Mar 2017	Sunday 05 Mar 2017	2	390
